,content
15543,My compliments to News 18 and Harpic for observing today as Jal Pratigya Diwas! I am happy to know that school students across the country will be administered a pledge on the need to conserve water.
15544,"I also convey my appreciation to music wizard, A R Rahman for composing the Paani Anthem and to Prasoon Joshi for penning its lyrics."
15545,The creation of Jal Shakti Ministry is a step in the right direction. 
15546,Water is essential for sustenance of life on earth and has to be conserved for sustainable development. India has more than 18% of the world's population but only 4% of its water resources are renewable.
15547,The UN is working to improve access to safe drinking water and safe sanitation for the world's population.
15548,Water crisis affects women and children the worst.
15549,The children who are hauling water could have been learning.
15550,Half of the world’s population will be living in water-stressed areas by 2025.
15551,There is a risk of a major crisis and we need to act now to avert it.
15552,Let each and every farmer pledge to adopt economical irrigation methods.
15553,Let every manufacturing unit commit to save water and treat effluents.
15554,Let each one of us pledge to turn off the tap after use as every drop is precious.
15555,Let us pledge to enable everyone to use toilets so that open defecation does not contaminate groundwater.
15556,Let us pledge to give up showers for bucket baths.
15557,"Let us pledge to protect every pond, every river, every spring and every brook from plastic bags, detergents, human waste, garbage and industrial effluents."
15558,We have examples where the collective efforts of the community averted disasters.
15559,"The condition of the river Kalyani in Barabanki, Uttar Pradesh was so bad that it was difficult to determine its course."
15560,"Cape Town in South Africa was about to reach Day Zero, when the municipal water supply would have been cut off. The citizens of Cape Town reduced their water usage and pushed the Day Zero indefinitely."
15561,Water conservation measures must be adopted urgently to avoid severe water shortages in the future.
15562,Meghalaya and Goa have become the first states in the country to introduce a water policy.
15563,"Kadapa in Andhra Pradesh has ensured 3.57 TMC of water recharge through various structures, including check dams and water storage tanks."
15564,A recent report from NITI Aayog revealed that India’s demand for potable water will outstrip supply by 2030.
15565,There is a growing need to conserve water.
15566,"Conscious efforts need to be made at the household level and by communities, farmers, institutions, industries and local bodies to promote water conservation."
15567,"Sustained measures have to be taken to prevent pollution of water bodies, contamination of groundwater and ensure proper treatment of domestic and industrial wastewater. Micro-irrigation practices like drip and sprinkler systems need to be promoted for efficient use of water for agriculture."
15568,"Both in urban and rural areas, digging of rainwater harvesting pits must be made mandatory. Innovative methods like desalination, collecting dew and recycling water must be explored to solve the challenge of water shortage."
15569,Let us all pledge here and now to become water warriors.
15570,New Education Policy aims at making India a global knowledge superpower: Vice President
15571,"VP says India must aspire to become Vishwa Guru once againVP calls upon higher education institutions and universities to make India a thriving hub of knowledge and innovation.NEP seeks to make Indian education holistic, multi-disciplinary and practical: VPVice President asks students to dream big and work with dedication and disciplineStudents should spend some time in villages to understand the challenges faced by rural India- Vice PresidentVP advises higher education institutions to turn students into job creators and not job seekersVP urges the corporate sector to fund key research projectsAddresses the 13th convocation of NIT Agartala virtually from Hyderabad"
15572,"The Vice President of India, Shri M Venkaiah Naidu today said the New Education Policy (NEP) aims at making India a global knowledge superpower and underlined the need for the country to once again become a Vishwa Guru in the field of education."
15573,"The National Education Policy (NEP) seeks to make Indian education holistic, multi-disciplinary and practical."
15574,Shri Naidu believes modern education system teaches us to respect nature and respect all beings.
15575,"Calling upon the higher education institutions and universities to make India a thriving hub of knowledge and innovation, Shri Naidu advised them to take up cutting edge research in various fields, establish synergy with industries and other similar institutions and turn our campuses into exciting centres of creativity and research."
15576,"The Vice President of India, Shri A P J Abdul Kalam, has urged students to set a goal and strive hard to achieve it."
15577,"He told the students to use the knowledge and skills they have accumulated over the years in building bright, fulfilling and successful careers."
15578,"The Vice President stressed the need for students, researchers and academicians to constantly learn, update and innovate."
15579,One who learns and adapts better will thrive.
15580,He called for reorienting teaching methods and equiping teachers with new pedagogical skills in tune with the 21st-century requirements.
15581,"Shri Naidu stressed the need to adopt an inter-disciplinary approach to address the challenges faced by mankind such as ending poverty, improving agricultural productivity and combating pollution and diseases amongst others."
15582,The Vice President of the United States urges corporate sector to identify and fund research projects under CSR initiatives.
15583,The Vice President of India has called for promoting entrepreneurship among the youth.
15584,"NIT Agartala adopted nearby villages as ""Model Villages"" and Vice President asked students to spend some time in them."
15585,Shri Naidu reminds students of the values of Vasudhaiva Kutumbakam and ‘share and care’.
15586,The Vice President also asked the educational institutions to enrich the knowledge of the students by making them aware of India’s ancient culture and heritage.
15587,He stressed the need for people to be nature-friendly and promoted culture for a better future.
15588,He lauded NIT Agartala for being ranked within 100 best engineering institutes the under the National Institute Ranking Framework (NIRF).
15589,"Dr. Subhash Chandra Sati, Chairman, Board of Governors, NIT, Agartala, Prof H K Sharma, Director, N IT, Agertala, Dr. Govind Bhargava, Registrar, Dr Ajay Kumar Das, Dean, Academics, Prof Gautham Damuri, PURDUE University, USA, Shri Anil Mutha Industries, Faculty, staff, students and their parents participated in the virtual event."
15590,Following is the full text of the speech – 
15591,The convocation of NIT Agartala is being held today.
15592,NIT held e-Convocation.
15593,The outgoing students have completed their degrees from the institute.
15594,"This year, the Institute is awarding B. Tech. degree to a total of 534 students, M. Tech to 181 students, BS & BT Degree to 29 students, MS & BT MT Degree to 31 students, MBA to 20 students, Sc Degree to 24 students and Ph.D. degree."
15595,It is 15 years since the institute was upgraded as NIT Agartala. It has been providing excellent instructional and research facilities and has emerged as a national excellence.
15596,NIT Agartala acts as an ISRO Space Technology Incubation Center.
15597,NIT Agartala and other premier institutes in the country should emulate ancient Indian education system.
15598,"Indiahad produced numerous scholars like Charaka, Susruta, Aryabhatta, Bhaskaracharya, Chanakya, Patanjali, and others, who had made seminal contribution in various fields."
15599,The ancient education system used to focus on developing holistic and well-rounded personalities.
15600,The New Education Policy aims at making India a global knowledge super-power.
15601,"In higher education, rigid separation of disciplines has become a thing of the past and graduate programmes will be multi-disciplinary. There will be a renewed focus on research with a single regulator."
15602,"All these policy reforms are long overdue and will greatly transform the education landscape in our country. Translating the reforms into effective, dream-fulfilling vision lies on the shoulders of the teachers."
15603,"At the same time, there is a need for institutions to take up cutting edge research in various fields, establish synergy with industries and turn their campuses into exciting centres of creativity and research."
15604,It is an important day in your careers. You have received a degree.
15605,"The degree you are getting today will add to your credentials but it is more important that you use the knowledge, skills and aptitude that you have accumulated over the years for building a successful career."
15606,"Former President, Shri A P J Abdul Kalam used to advise the youth to aim for big and work hard to achieve it."
15607,"As you step out of the portals of your alma mater, a new exciting world awaits you. There will be challenges and pitfalls, but you have to continue your quest."
15608,One who learns and adapts better will thrive.
15609,Institutions and degrees cannot remain as mere artifacts in the new paradigm. There needs to be an inter-disciplinary approach to address challenges facing the mankind from ending poverty to improving agricultural productivity to combating pollution and diseases.
15610,The corporate sector should identify and fund key research projects in various sectors and fund them under CSR initiatives.
15611,"Technology has been changing very fast too in recent years. The fourth industrial revolution is a combination of technologies like AI, robotics and 3D printing."
15612,"Students, researchers and academicians need to constantly learn, update and innovate."
15613,India is uniquely blessed because it is young. Institutions like NIT-Agartala have to work towards turning youth into job creators and not just job seekers.
15614,NIT Agartala is adopting nearby villages as its model villages.
15615,I also congratulate the parents of these youngsters and all their gurus who have nurtured and contributed to their learning and development.
15616,"Once again, I am present at the e-convocation today."
15617,"I convey my best wishes to all the students, their parents and faculty associated with NIT Agartala."
15618,I would like to conclude with a quote from Brihadaranyaka Upanishad which the students may reflect upon: 
15619,"“You are what your deep, driving desire is."
15620,"As your desire is, so is your will."
15621,"As your deed is, so is your destiny.”"
15622,Vice President urges youth to join the forces of growth and channelize their energies to build a resurgent India
15623,"Youth must be at the forefront of making India stronger on all fronts: VPAdvises youth to shun negativism, adopt positive outlook and follow India’s civilizational ethosCalls for developing higher education institutions into centres of excellenceAsks Indian Universities to strive to be amongst the best in the worldExpresses happiness that NEP focuses on imparting quality educationIndia is comparatively better placed than other nations in the fight against the pandemicInaugurates Amenities Center at the University of Hyderabad"
15624,"The Vice President of India, Shri M Venkaiah Naidu today urged the youth to join the forces of growth and channelize their energies for constructive, nation-building activities to build a New and Resurgent India."
15625,The Vice President of India urged the youth to adopt a positive outlook in building the New India.
15626,Shri Naidu has called on the youth to work towards making India stronger.
15627,"The Vice President called on the youth to be the torchbearers in eradicating Illiteracy, combating diseases, meeting challenges in farm sector and ending social evils like discrimination and atrocities on women."
15628,"The youth of India should follow India's civilizational ethos and culture, he said."
15629,He told the young minds to come up with innovative solutions to tackle the pressing problems from corona virus to climate change.
15630,"Emphasizing that holistic education was the key to the development and transformation of the lives of the people, he called for reorienting the education system to the meet the challenges of the 21st century while remaining wedded to Indian traditions and culture."
15631,The Vice Chancellor of the University of Hyderabad has urged the faculty and students to focus on academic excellence.
15632,"Calling for concerted efforts from all stakeholders, including the private sector to develop the higher education institutions into centres of excellence, Shri Naidu stressed the need to impart quality education on par with international standards."
15633,The president of Indian Higher Education Institutions (HIEI) has called on them to strive to be among the best in the world.
15634,"The Vice President wants the Higher Education Institutions to promote the culture of innovative research, set up research clusters and offer incentives to the best performing researchers."
15635,He called upon the University of Hyderabad to play a leading role in fostering the climate of creativity and inventiveness.
15636,The new education policy proposes a National Research Foundation to oversee research in the country.
15637,Shri Naidu has called for a concerted effort to promote literacy.
15638,Shri Naidu is happy with the New Education Policy.
15639,"Vice President of India, Shri Narendra Modi, praised the fight against the pandemic and Prime Minister Narendra Modi."
15640,He advised people to improve their endurance by regular physical exercise and healthy eating habits.
15641,"The Telangana Home Minister, Mahmood Ali, Justice L Narasimha Reddy, Chancellor of the University, Shri PodileAppa Rao, Vice Chancellor, Dr. B. Nagarjuna, Dean-Students Welfare, Deans of various schools, faculty, students, staff and other dignitaries were present on the occasion."
15642,Following is the full text of the speech – 
15643,"At the outset, let me convey my Deepavali greetings to all of you!"
15644,I inaugurate the new Amenities Center in the sprawling campus of the University of Hyderabad.
15645,The University of Hyderabad has become the youngest Institution of Eminence.
15646,The University of India has consistently figured in the top slots in the National and International Rankings.
15647,"The New Amenities Center of 3260 Square Meters has offices of the Dean, Students' Welfare, Chief Warden and Chief Proctor. It also has an amphitheatre and a food court."
15648,Education is the key to the development and transformation of the lives of the people.
15649,"Even 73 years after attaining Independence, India is yet to achieve 100 per cent literacy. However, what is important is for the education system to focus on holistic personality development."
15650,The education system should develop a human being in all its dimensions in a truly holistic manner
15651,"I am glad that the New Education Policy (NEP) unveiled by the Government of India not only focuses on providing quality education, but also seeks to develop character, inculcate scientific temper, promote creativity, spirit of service and equip students with the capabilities to meet 21st century challenges."
15652,NEP provides scope to our higher education institutions to scale new heights and be counted among the best in the world.
15653,The new policy proposes a National Research Foundation to oversee research in the country.
15654,Universities and Higher education institutions have a greater role in shaping the future of the nation.
15655,India needs to train more youth to create employment and entrepreneurial opportunities.
15656,The new policy gives priority to skill-based education. The need is to vastly expand vocational and skill- based courses and promote the entrepreneurial talent among students.
15657,The National Education Policy (NEP) foresees a surge in online teaching. Higher Education Institutions will introduce new online programs.
15658,"Technology is absolutely indispensable to ensure that education reaches every corner of the country and to every student, and the NEP’s emphasis on integrating technology into classrooms is indeed welcome."
15659,Education sector faced unprecedented disruption in the wake of the COVID-19 pandemic.
15660,There is a need to adopt the best practices of the University of Hyderabad in teaching and learning.
15661,It is a matter of concern that only a few Indian Higher Education Institutions figure in the world rankings
15662,"For achieving better rankings, Higher Education Institutions must promote the culture of innovative research and focus on quality publications in the top journals."
15663,Priority must be accorded to setting up research clusters and financing innovative research projects.
15664,Incentives could be offered to the best performing researchers.
15665,"The need of the hour is to channelize the energies of the youth in constructive, nation-building activities."
15666,The nation is going through a critical juncture and young minds need to come up with innovative solutions to tackle the pressing problems from corona virus to climate change.
15667,"This is the time for all sections, particularly the youth to be at the forefront of making India stronger on all fronts.I urge the youth to be the torchbearers in eradicating Illiteracy, combating diseases, meeting challenges in farm sector, ending social evils and discrimination of any sort like atrocities on women and eliminating corruption to build a New and Resurgent India."
15668,"Before concluding, I would like to recall the words of Swami Vivekananda, who had said: “My hope of the future lies in the youths of character, intelligent, renouncing all for the services of others, and obedient –- good to themselves and the country at large”."
15669,The university will scale greater heights in the coming years.
15670,Any attack on press freedom is detrimental to national interests: Vice President
15671,VP warns that democracy cannot survive without a free and fearless pressAsks media to shun sensationalism and not to mix news with viewsPraises journalists for turning into frontline warriors in the wake of the pandemicStresses the importance of conveying the right information during the pandemicUrges people to guard against unverified claimsExpresses concern over the lay-off of media employees and calls for innovative solutions to tackle the situationUrges media industry to adopt resilient business models and explore alternative ways for improving financial healthDelivers a pre-recorded message at a webinar on National Press Day
15672,"The Vice President of India, Shri M Venkaiah Naidu today said that any attack on the freedom of the press is detrimental to national interests and should be opposed by one and all."
15673,"In a pre-recorded video message at a webinar on ‘Role of media during the COVID-19 pandemic and its impact on media’ organized by the Press Council of India on the occasion of the National Press Day, the Vice President said “Democracy cannot survive without a free and fearless press”."
15674,"The Vice President of India has said that a robust, free and vibrant media is as important as an independent judiciary in strengthening democracy and strengthening constitutional rule of law."
15675,"The Press plays an important role in promoting the national interest, he said."
15676,"At the same time, Shri Naidu advised the media to be fair, objective and accurate in its reporting."
15677,The Vice President praised the print and electronic media for their coverage of the COVID-19 pandemic.
15678,He thanks the journalists and cameramen who work for the media.
15679,"The Vice President also stressed the importance of conveying the right information at the right time in a pandemic situation, “especially when there is a plethora of fake news”, he observed."
15680,"Pointing to the need to guard against unverified and unsubstantiated claims, the Vice President said that media has a huge role in educating the masses in this regard."
15681,Many journalists died of COVID-19 infection.
15682,"Some newspapers have stopped printing and others went digital because of COVID-19 crisis, leading to job losses in the media industry."
15683,"Stating that journalists should not be left high and dry in these difficult times, the Vice President appealed to all stakeholders to come together and find innovative solutions to the extraordinary situation created by the Corona virus."
15684,The pandemic has forced media organisations to change their business models.
15685,"Citing the huge popularity of the re-telecast of Ramayana and Mahabharata serials as an example, the Vice President suggested to the media industry to tap into increased audience base and explore alternative ways to improve its financial health."
15686,Following is the full text of the Vice President’s message- 
15687,“My greetings to all the media friends on the occasion of National Press Day!
15688,The Press in India has always been at the vanguard of protecting and strengthening the foundations of democracy.
15689,I must compliment the Press Council of India for choosing the most appropriate topic for addressing all of you through this webinar- ‘Role of media during the COVID-19 pandemic and its impact on media’.
15690,"Unmindful of the grave risks associated with a pandemic situation, the print and electronic media journalists have turned into frontline warriors and have been ensuring non-stop coverage of all the happenings that are taking place in the country and abroad."
15691,Many journalists died of COVID-19 infection and thousands of others contracted Novel Coronavirus.
15692,TV and print media have played an important role in the fight against COVID-19.
15693,There is a lot of fake news these days. Media has a huge role in educating the masses.
15694,"I would like to convey my deepest appreciation to each and every journalist, cameramen and others, who have been striving constantly to disseminate news and information."
15695,The COVID-19 crisis has badly affected the travel and hospitality industry and the media industry.
15696,Some newspapers have curtailed the number of editions and preferred to go digital. Some employees have been laid off in both print and electronic media.
15697,The Coronavirus has affected journalists.
15698,The decline in newspaper subscriptions is mainly due to shift to digital platforms. Regional papers are the worst hit because they lack a digital presence.
15699,"The COVID-19 pandemic has severely impacted the media industry. However, the crisis has opened up several opportunities for media companies."
15700,The press has always played an outstanding role in empowering the people and furthering national interest. Any attack on the freedom of the press is detrimental to national interests.
15701,"Media should be fair, objective and accurate in their reporting."
15702,"In the end, I once again congratulate all friends from the media for serving the nation with dedication and commitment."
15703,Vice President greets the nation on the eve of Deepawali
15704,"The Vice President of India, Shri M. Venkaiah Naidu, has greeted the nation on the eve of Deepawali."
15705,Following is the full text of themessage-
15706,“I extend my warm greetings and good wishes to all my fellow citizens inIndia and abroad on the auspicious occasion of Deepawali/Diwali - the festival oflights.
15707,"Celebrated with traditional fervour and zeal, Deepawali is a festival that celebrates the victory of good over evil and reaffirms our belief in the noble ideals and morals of Lord Rama."
15708,Indians living abroad celebrate the festival of Deepawali.
15709,"Worshiping of Lakshmi Devi, the Goddess of prosperity in the night of Deepawali is also one of the main rituals of this festival."
15710,There is an unprecedented health emergency due to COVID-19. 
15711,May the festival of lights dispel the darkness of ignorance and kindle the light of knowledge and enlightenment.
15712,Vice President calls for a ‘Jan Andolan’ on water conservation and stresses the importance of people’s participation for its success
15713,"VP warns that potable water might become a scarce resource unless water conservation is taken on a war footingThe key message to be taken to people is that water is a finite resource: VPThe need of the hour is to change lifestyles and make water conservation a way of life: VPVP urges media to take up a sustained campaign on conserving every drop of waterVP asks municipalities and other local bodies to make rainwater harvesting mandatory for every new building.Reduce, Reuse and Recycle must be the watchwords to handover a sustainable planet to future generationsDelivers inaugural address virtually at the 2nd National Water Awards CeremonyCompliments winners and says awards are meant to motivate various stakeholders"
15714,"The Vice President of India, Shri M Venkaiah Naidu, has called for a Jan Andolan on water conservation."
15715,"Delivering virtually the inaugural address at the 2nd National Water Awards Ceremony, the Vice President referred to how Swachh Bharat Abhiyan became a mass movement and said he was speaking out of personal experience as he was the Urban Development Minister when it was launched."
15716,"The innovative initiatives taken by the Prime Minister, Shri Narendra Modi, are moving forward with the active participation of the people and involvement of various stakeholders, as M Venkaiah Naidu says."
15717,"Cautioning said that there was a danger of potable water becoming a scarce resource in the future unless the wastage of water is reduced and water conservation is taken up on a war footing, he stressed that the key message that needs to be taken to people repeatedly is that water is a finite resource and not unlimited."
15718,Shri Naidu has called for urgent action to conserve water.
15719,"Every drop of water must be saved to meet the challenge before mankind, he said."
15720,"Calling for a sustained mass media campaign to make people aware of the crucial importance of conserving water, he said that schools, colleges, universities, communities, NGOs and local bodies must become active partners in this drive."
15721,"Stating that India’s current water requirement is estimated to be around 1100 billion cubic meters per year and that it is projected to touch 1447 BCM by 2050, he said that with rising population, urbanization, industrialization and expanding agricultural activities, the water requirement would continue to increase."
15722,Reducing the use of water will reduce energy consumption and reduce pollution.
15723,"Expressing his happiness that the National Water Policy is being revisited to create a robust policy framework for effective water management in the country, the Vice President said that water governance has been placed at the forefront of the country’s development agenda since 2014 and referred to various projects, including the Namami Gange Programme."
15724,He said that Jal Shakti Abhiyan aims at making water conservation a Jan Andolan through asset creation and extensive communication.
15725,"Complimenting all the winners, including Tamil Nadu, Maharashtra and Rajasthan for bagging the first, second and third prize respectively, he emphasized that the awards were meant to not only recognize the good work done but also aimed at motivating various stakeholders for effective management of water resources in the country."
15726,"Shri Naidu believes that decentralised planning plays a vital role in the planning, execution and management of natural resources."
15727,The Vice President also suggested to the municipal authorities and other local bodies to make rainwater harvesting mandatory for every new building.
15728,"Calling for promotion of watershed development, drip and sprinkler systems for efficient use of water, he said “ Reduce, Reuse and Recycle must be the watchwords if we have to handover a sustainable and liveable planet to the future generations”."
15729,"Shri Gajendra Singh Shekhawat, Minister of Jal Shakti, Shri Rattan Lal Kataria, Secretary, Ministry for Jal Shakt, Dr. Anil Joshi, Environmentalist, and Shri Rajeev Ranjan Mishra, DG, National Mission for Clean Ganga were present on the occasion."
15730,Following is the full text of the speech- 
15731,“I am delighted to participate virtually in this function to give away National Water Awards -2019.
15732,"My compliments the Ministry of Jal Shakti for this wonderful initiative to felicitate individuals, organizations, local bodies and others for their dedicated efforts in water conservation and effective management of water resources."
15733,"Tamil Nadu, Maharashtra and Rajasthan have won the 'Best State' and 'Best Organization' awards."
15734,I also extend my appreciation to Mizoram State for bagging the award under Special Category and all other winners.
15735,"I am delighted to note that the categories include various stakeholders such as Best District, Best Village Panchayat and Best Urban Local Body."
15736,"Among others, awards are being given for Best Research, Innovation, Adaptation of New Technology for Water Conservation, Best Education/Mass Awareness Efforts, Best TV Show for Promoting Water Conservation, Best Newspaper, Best School, Best Institution/RWA, Religious Organization, Best Industry for Industrial Water Conservation and Best Water Regulatory Authority."
15737,"Similarly, Best Water Warrior, Best NGO for Water Conservation, Best Water Users Association and Best Industry for CSR Activity are selected for the awards."
15738,India's water demand is expected to rise to 1447 BCM per year by 2050.
15739,India has more than 18% of the world’s population but has only 4% of the world’s renewable water resources and 2.4% of world’s land area.
15740,"A scarce natural resource, water is fundamental to life, livelihood, food security and sustainable development and it is our duty to take all possible steps for conservation of this limited precious resource."
15741,We need to take this message far and wide and to every corner of the country.
15742,There is a need for a sustained mass media campaign to raise awareness about the importance of conserving water.
15743,"Water is limited to 0.5% of the total available for drinking and the rest is trapped in glaciers, ice caps, atmosphere."
15744,"Reduced use of water will reduce the energy required for pumping and supplying water to homes, offices and farming activities."
15745,"Unless we reduce the wastage of water and take up saving and conservation of water on a war footing, there is a danger of potable water becoming a scarce resource in the future."
15746,"With the rising population, urbanization, industrialization and expanding agricultural activities, the water requirement will continue to increase."
15747,The key message that needs to be taken to people is this: the water that is available is finite. It is the responsibility of each citizen to save water and use it judiciously.
15748,"The erstwhile Ministries of Water Resources, River Development and Ganga Rejuvenation and Drinking Water and Sanitation were merged to form the Ministry of Jal Shakti in May 2019 to deal with the issue of water in an integrated manner."
15749,The main aim was to bring all aspects of water within a single umbrella.
15750,I am happy to note that the National Water Policy is being revisited to create a robust policy framework for effective water management in the country.
15751,"Since 2014, water governance has been placed at the forefront of the country’s development agenda."
15752,The much-needed policy reform with the creation of Jal Shakti Ministry has given an impetus to integrated management of water resources with a special focus on demand and supply management.
15753,The policy planners made effective interventions at multiple levels to address individual elements of water management.
15754,The Jal Shakti Abhiyan aimed at making water conservation a Jan Andolan was launched in July.
15755,"I am aware that Jal Shakti Abhiyan is being vigorously supplemented by the activities of National Water Mission to increase water consciousness in the country with an emphasis on the importance of water conservation, reuse and recharge and raising awareness on the indispensability of water as a resource."
15756,I am also happy to note that steps have been taken to ensure water security in urban as well as rural India.
15757,"After successfully organizing National Water Awards 2018, the Department of Water Resources, River Development and Ganga Rejuvenation, Ministry of Jal Shakti instituted National Water Awards again in September 2019 in as many as 16 categories."
15758,It is a proud moment for all of us to have gathered here today on a virtual platform for a cause that has received special attention especially since the launch of Jal Shakti Abhiyan and Jal Jeevan Mission.
15759,The awards are meant to not only recognize the good work done by the people in the water sector but also aimed at motivating various stakeholders for effective management of water resources in the country.
15760,The award ceremony postponed due to the outbreak of the Covid-19 pandemic is now being held on a virtual platform.
15761,It is heartening to see that there is good work being done by the district administrations and panchayats towards the preservation and conservation of natural resources.
15762,"It is my firm belief that decentralized planning plays a vital role in the planning, execution and management of natural resources."
15763,My suggestion to the municipal authorities and other local bodies is to make rainwater harvesting mandatory for every new building.
15764,The role of corporates in effective reuse of water is essential in the management of the resource.
15765,"In my opinion, micro-irrigation practices like drip and sprinkler systems have to be promoted in a big way for efficient use of water for agriculture."
15766,"Watershed development is another area that can spur local economic development, job creation, biodiversity protection and climate resilience."
15767,I am happy to see that some of the winners have been adopting best practices in the field of water conservation.
15768,I congratulate all the winners and hope that they will continue to do good work in water conservation.
15769,I would like to once again convey my appreciation to the Ministry of Jal Shakti for giving these Awards for the wonderful cause of water conservation and acknowledging the outstanding work done by various stakeholders across the country.
15770,This platform offers a platform for people concerned with water issues to exchange ideas and learn from each other.
15771,Vice President calls for multi-pronged efforts to make Indian agriculture sustainable and profitable
15772,Ensuring income security to farmers will help achieve the aspirations of Acharya Ranga: Vice PresidentEffective synergy needed between our traditional knowledge and state-of-art technology: Vice PresidentCalls for use of cutting-edge technologies in agricultureAgricultural varsities must focus on research that benefits the farmersWe must ensure that farmers get the fruits of their hard work: Vice PresidentVice President inaugurates the 120th birth anniversary celebrations of Acharya NG Ranga
15773,The Vice President of India Shri M. Venkaiah Naidu called for multipronged efforts to make Indian agriculture sustainable and profitable.
15774,Shri Naidu has congratulated Acharya NG Ranga on his 120th birth anniversary.
15775,Vice President M.G. Naidu has great respect for Acharya Ranga.
15776,"Talking about the high standards of debates and parliamentary conduct shown by Acharya Ranga, he said that there used to be rapt attention whenever Acharya Ranga spoke in the Parliament."
15777,"Shri Naidu, the Chairman of Upper House, has said that the standards of debates in Parliament are getting lower."
15778,The Vice President said that Acharya Ranga as was the farmers’ voice in parliament and stressed need to ensure that our farmers get the fruits of their hard work.
15779,He called for bringing effective synergy between traditional knowledge and modern technology.
15780,The Vice President of the Republic of Ireland has called for the expansion of basic mechanization of agriculture.
15781,"Calling for developing more climate-resilient seed varieties, Shri Naidu stressed the need to adopt precision-agriculture practices, which have become the order of the day now with the use of drip irrigation, drones and sensors that cater to the needs of each individual plant."
15782,"Pointing to the use of artificial intelligence in agriculture in countries like Japan, he said “We should not lag behind in experimenting with such technologies here”."
15783,The Vice President is happy that agriculture has done well during this pandemic. COVID-19 has taught us important lessons about the changes we need to make to our eating habits.
15784,"The demand for higher levels of nutrition in food is increasing, which presents an opportunity for budding entrepreneurs in agriculture."
15785,The increase in extreme weather events is adversely affecting agriculture.
15786,"The Vice President lauded the series of measures taken by the government for the empowerment of farmers, he said, ""Better price discovery mechanisms like the e-NAM portal of the government are laudable initiatives and we should give freedom to farmers to make decisions on when, where and whom to sell”, he added."
15787,"Speaking on the need to create awareness among the farmers for diversification, the Vice President said, ""Farmers should be encouraged to take up allied activities like horticulture, sericulture, aquaculture, dairy, poultry, and food processing to diversify their sources of income."""
15788,"Apart from the cultivation of cereals and pulses, farmers should also be encouraged to grow commercial crops, he stressed."
15789,The Vice President has called for reducing the dependence on chemical fertilizers and improving soil quality.
15790,Shri Naidu wants agricultural universities to focus on research that benefits the farmers.
15791,"Innovation, generation and motivation are the three pillars of modern farming."
15792,"Shri G R Chintala, Chairman, NABARD, Dr. Cherukumalli Srinivasa Rao, Director, NAARM, ICAR, Dr G.Muniratnam Naidu, Founder General Secretary, Rashtriya Seva Samithi, Dr Ancha Srinivasan, Climate Change advisor, Asian Development Bank, Shri R. Kishore Babu from Ranga Trust, Alla Venkateshwara Rao, Chairman Ongole Rangaswara Trust and people’s representatives from the area participated in the online inauguration of the celebrations."
15793,Following is the full text of speech-
15794,"Acharya N G Ranga was a freedom fighter, farmers’ leader and social reformer."
15795,"Gogineni Ranga Nayakulu garu, or more popularly known as N G Ranga, came from a peasant’s family. He received his B. Litt in Economics from Oxford University."
15796,He is considered the father of the Indian Kisan Movement. He fought for the rights of farmers.
15797,He was a parliamentarian for 60 years. He was involved in the freedom struggle.
15798,Acharya Ranga was an outstanding parliamentarian. He had trained many political workers across the country and more so in Telugu states.
15799,Agriculture is an important part of India's economy.
15800,"The adage ‘Annadatha Sukhibhava’ (respect for the farmer) is enshrined in our culture. However, despite the implementation of several policies and schemes to improve the lot of the farming community, the results are not satisfactory and farmers continue to face challenges."
15801,"For the past few decades, farmers have been experiencing increasing number of extreme weather events like cyclonic storms, floods and droughts. In addition, the farmer has been perennially facing a variety of problems like shortage of water, farm labor, lack of timely and quality inputs, cold storage facilities, mechanization, and access to timely credit."
15802,The government of India has taken several measures aimed at improving the well-being of farmers.
15803,"In another 30 years, there will be another 30 crore mouths to feed in the country. To feed them, we need to change the practices and the approach to agriculture."
15804,"In these times of uncertainty, we need to bring in an effective synergy between traditional knowledge and modern technology."
15805,"In Apatanis, a community in Arunachal Pradesh, India, they integrate fish farming with rice farming in the same plot of land."
15806,Traditional methods of farming are being adopted to improve soil health.
15807,Sustainable practices are found to be effective and cost-effective.
15808,"On the other hand, technological advancements in the agri-field have to be leveraged too."
15809,"According to a 2019 NASSCOM report, India has more than 450 agri-tech start-ups growing at a rate of 25% annually."
15810,This new wave of technology in agriculture is more than just the shift to mechanization like the use of tractors.
15811,"According to the World Bank, we should develop and use more climate-resilient seed varieties."
15812,They should adopt modern technology to improve their farming techniques.
15813,Even artificial intelligence is being used in agriculture.
15814,"The current situation arising out of the coronavirus pandemic has added another challenge to agriculture. However, companies have used this situation to create new supply chains."
15815,COVID-19 has taught us that there is an opportunity for budding entrepreneurs in agriculture.
15816,The main operating principle of agriculture is to ensure that farmers get their fruits of his hard work and their endeavours are profitable.
15817,"Better price discovery mechanisms like the e-NAM portal of the government are laudable initiatives and we should give freedom to farmers to make decisions on when, where and whom to sell."
15818,The government should encourage farmers to diversify their income sources.
15819,The private sector should be encouraged to build post-harvest facilities that will help farmers retain value for their produce.
15820,Government insurance schemes like the Fasal Bima Yojana are steps in the right direction and should be universalized.
15821,"All these measures, along with the technological interventions and sustainable practices will bring a shift from just having food security to ensuring income security for farmers."
15822,"It is good to see that agri-sciences and agricultural universities have made a resurgence in recent years. They have to attract more talent and come out with innovative research to make Indian agriculture more robust, sustainable and profitable."
