title,posted,content
                        
                        
                            Bengali 
                    
                        ,
                    
                        
                        
                            Malayalam 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Distribution of Physical Aids & Assistive Devices to 262 Senior Citizens Under Rashtriya Vayoshri Yojana (RVY) and to 315 Divyangjan Under CSR Initiative of PTC at Noida        
                        
                        
                ","
                Posted On:
                29 JUN 2019 6:03PM by PIB Delhi
            ","
                
                    Ministry of Social Justice & Empowerment
                
                
                
                
                
                    
                        Distribution of Physical Aids & Assistive Devices to 262 Senior Citizens Under Rashtriya Vayoshri Yojana (RVY) and to 315 Divyangjan Under CSR Initiative of PTC at Noida        
                        
                        
                
                
            
                Posted On:
                29 JUN 2019 6:03PM by PIB Delhi
            
                
                
                
                
                A Distribution camp for free of cost distribution of 896 Physical Aid and Assistive Living devices to Senior Citizens under Rashtriya Vayoshri Yojana (RVY) and 469 Assistive Aid & Devices among Divyangjan under the CSR initiative of  Power Trading Corporation of India Ltd. (PTC) Foundation held on 29th June, 2019 in International Trade Expo Centre, Sector-62, NOIDA, Gautam Budhha Nagar(U.P). Dr. Mahesh Sharma, Member of Parliament, Gautam Budhha Nagar was the Chief Guest of the function. 

At the function, as much as 869 number of Physical Aid and Assistive Living devices for a value of approx. Rs. 22 Lakhs were distributed among 262 identified Senior Citizens under BPL category of the district under Rashtriya Vayoshri Yojana(RVY). The Scheme aims at providing Senior Citizens, belonging to BPL category and suffering from any of the age related disability/infirmity viz. Low vision, Hearing impairment, Loss of teeth and Locomotor disability, with such assisted-living devices which can restore near normalcy in their bodily functions, overcoming the disability/infirmity manifested. 

It was the 97th distribution camp organized under this scheme in the country. The beneficiaries were identified in the month of Sept-Oct last year during the assessment camp organized by Artificial Limbs Manufacturing Corp. of India (ALIMCO), a PSU working under the aegis Ministry of Social Justice and Empowerment, Government of India in close association with District Administration,Gautam Buddha Nagar.

Under the Scheme, different category of Aids and Assisted-Living Devices were provided to eligible elderly beneficiary senior citizens, depending upon their physical impairment. In the distribution camp the following Aids and Assisted-Living Devices were provided as under: - 

Walking sticks-191, Crutches- 12, Walkers-  03, Tetra pods/Tripods- 56, Hearing Aids- 328, Wheelchair- 07, Artificial Dentures      -  32, Spectacles-143, Denture- 129.

Distribution of physical aids and assistive devices to 315 divyangjan under CSR initiative of PTC: 

During the function as much as 315 Persons with different kind of disabilities were provided with 469 numbers of Aid and Assistive devices with the value of over Rs.50 Lakhs under the CSR initiative of Power Trading Corporation of India Ltd. (PTC) Foundation.

Various types of  Aids and Assistive were distributed in the camp such as 63- Motorized Tricycle, 166-Tricycles, 16-Wheelchairs, 78-Crutches Axilla, 39-Walking Stick, 05-Rollator for Orthopedically Impaired persons, 24-Behind The Ear - Hearing Aid machines, 25-Smart Cane, 07-Daisy Player,08 Smart Phone, 32- Braille Kit, 02-MSIED Kit (Multi-Sensory Inclusive Educational Kit), 03- CP Chair for Children with Special Needs and 85 numbers of Prosthesis and Calipers were also fitted to the identified beneficiaries in the camp.

Shri D. R Sarin, CMD, ALIMCO and senior officersof Power Trading Corporation of India Ltd. (PTC), officials of District Administration & ALIMCO were present during the event.

****

NB/SK/jk-29-06-2019

                
                
                (Release ID: 1576321)
                Visitor Counter : 706
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Hindi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Government & Civil Society have an Onerous Responsibility to Ensure that Potential Victims are Made Aware of Perils of Drug  Abuse – Vice President 
                        
                        M/o Social Justice &Empowerment Observes ‘International Day Against Drug Abuse and Illicit Trafficking’ 
                ","
                Posted On:
                26 JUN 2019 6:48PM by PIB Delhi
            ","
                
                    Ministry of Social Justice & Empowerment
                
                
                
                
                
                    
                        Government & Civil Society have an Onerous Responsibility to Ensure that Potential Victims are Made Aware of Perils of Drug  Abuse – Vice President 
                        
                        M/o Social Justice &Empowerment Observes ‘International Day Against Drug Abuse and Illicit Trafficking’ 
                
                
            
                Posted On:
                26 JUN 2019 6:48PM by PIB Delhi
            
                
                
                
                
                The Ministry of Social Justice and Empowerment organized a national level function here today on the occasion of the “International Day Against Drug Abuse and Illicit Trafficking” to generate public awareness about the ill-effects of drug abuse and launched a campaign to fight against the drug abuse.  Shri M. Venkaiah Naidu, the Vice President of India was the Chief Guest and Shri Thaawarchand Gehlot, the Union Minister for Social Justice and Empowerment, presided over the function. Ministers of State for Social Justice and Empowerment Shri Krishan Pal Gurjar, Shri Ram Das Athawale, Shri Rattan Lal Kataria, Secretary, M/o SJ&E Ms. Nilam Sawhney and many dignitaries were present.

The Vice President of India as Chief Guest in his speech said that drug abuse is global challenge even the developed nations find difficult to encounter. Since the abuse of drugs can afflict persons of any age group and the youngsters, especially teenagers and the neo-youth are particularly vulnerable to fall victims to the drug mafia, the Government and the civil society both have an onerous responsibility to ensure that they, the potential victims, are made aware of the perils of drug abuse and to make them immune to the temptation of drugs. The magnitude of the challenge posed by alcoholism and drug abuse is so huge that any effort of the Governmental agencies, however concerted it may be, will not alone suffice to contain the peril. The State Government, Non-Governmental Organizations and dedicated individuals also have a great responsibility at hand, to achieve the end of this menace.

He opined that the magnitude of the challenge posed by drug abuse is so huge that efforts of the Governmental agencies alone will not suffice. The NGOs and other dedicated individuals also have a great responsibility in eradicating this menace.

Shri Thaawarchand Gehlot, in his speech, mentioned that the Ministry has also identified some high risk districts which require special attention in order to increase community participation and public cooperation in the reduction of demand for dependence-producing substances. These programmes include Community Based Peer Led Intervention for early Drug Use Prevention among Adolescents and Youth and Outreach and Drop in Centres. Through these programmes, youth would be trained as Peer Educators to lead peer led community intervention and implement early prevention education especially for vulnerable adolescents and youth in the community.

Shri Rattan Lal Kataria, Minister of State for Social Justice & Empowerment, in his welcome address, highlighted the importance of the Day and the efforts made by the Ministry in this regard.   He stated that Alcohol and drug abuse has emerged as a serious concern in India. Addiction to drugs and alcohol not only affects the individuals involved but also disrupts the family and society at large. The menace of drug abuse among the younger generation has been rising all over the world and India is no exception. With the support of like minded organizations such as Regional Rehabilitation Centre, Non- Governmental Organisations, State Governments, Media etc., we will be able to curb this social problem.

Ms. Nilam Sawhney, Secretary, in her address thanked the Vice President of India for his gracious presence on the occasion and said that his association with this cause will act as a great source of encouragement to the persons and Institutions working in the field of drug abuse and drug demand reduction. She also thanked the Union Minister of SJ&E under whose able leadership and unflinching commitment, the Ministry has taken several initiatives for drug demand reduction including holding this function. 

Ms. Rashmi Chowdhary, Joint Secretary, M/o SJ&E presented a Report on “The National Survey on Extent and Pattern of Substance Use” and “National Action Plan for Drug Demand Reduction (NAPDDR)”.  Both these initiatives of the Government of India have been taken in the backdrop of a substantial increase in the substance use amongst the younger population, with more people initiating substance user from an early age. Accurate knowledge on the extent and pattern of substance use in India is a significant first step to address this serious social health problem in India. 

Ministry of Social Justice and Empowerment observes 26th June every year as “International Day Against Drug Abuse and Illicit Trafficking”. It is the nodal Ministry for drug demand reduction. It coordinates and monitors all aspects of drug abuse prevention which include assessment of the extent of the problem, preventive action, treatment and rehabilitation of addicts, dissemination of information and public awareness. The Ministry provides community based services for the identification, treatment and rehabilitation of addicts through Voluntary Organizations. The Ministry provides financial assistance to NGOs across the country for running de-addiction centres. The Ministry has also set up a 24x7 National Toll Free drug de-addiction helpline number 1800110031 to help the victims of drug abuse, their family and society at large. 

 

*****

NB/SK/JK-26-06-2019

                
                
                (Release ID: 1575867)
                Visitor Counter : 411
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Hindi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Expert Committee for revisiting Creamy Layer for OBCS
                        
                        
                ","
                Posted On:
                26 JUN 2019 4:11PM by PIB Delhi
            ","
                
                    Ministry of Social Justice & Empowerment
                
                
                
                
                
                    
                        Expert Committee for revisiting Creamy Layer for OBCS
                        
                        
                
                
            
                Posted On:
                26 JUN 2019 4:11PM by PIB Delhi
            
                
                
                
                
                An Expert Committee has been constituted by the Government of India under the Chairmanship of Shri B.P. Sharma (former Secretary, DoPT) on 08.03.2019 to examine the issues related to Creamy layer equivalence among the Socially and Educationally Backward Classes (SEBCs).

 

The Terms of Reference for the Expert Committee are as under:-

 


	To examine issues arising from the implementation of the OM dated 08.09.1993 and to revisit the criteria evolved by the Expert Committee (Prasad Committee) and thereafter to give recommendations for redefining, simplifying and streamlining the concept of creamy layer while keeping in view the observations of the Supreme Court in the Indra Sawhney case.


 


	If then necessary, to give recommendations for establishing the equivalence of posts of employees in PSUs etc. mentioned in Category II-C of the OM dated 08.09.1993.


 


	III. To examine the issue of candidates of Civil Services Examination where cases have not been settled.


 


	IV. To examine and recommend whether the Certificates of Equivalence issued by State Governments in respect of posts and services under the instrumentalities controlled by the State Government should be accepted for applying the test of equivalence for comparability vis-a-vis State Governments posts while applying the exclusion criterion of creamy layer; if so, then recommend modalities for issuing such Equivalence Certificates with adequate safeguards and level of authorities of State Government for approving such Certificates.


 


	To examine the specific cases of candidates, who had submitted Equivalence Certificates from various authorities of States, which were not considered in absence of a policy in this regard in the Civil Services Examination 2017 and to make specific recommendation on each case, whether to accept the Equivalence Certificate, in consultation with the authorities of the concerned State Governments to satisfy about the veracity of such certificates.


 


	VI. Any other matter that is referred to the Committee by the Competent Authority.


 

The report of the Committee is likely to be received soon.

 

This information was given by Minister of State for Social Justice and Empowerment Shri Krishan Pal Gurjar in a written reply in Rajya Sabha today.

 

****

NB/SK/jk-SJ&E-2/26-06-2019

                
                
                (Release ID: 1575918)
                Visitor Counter : 337
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Assessment of Schemes for Empowerment of Weaker Sections
                        
                        
                ","
                Posted On:
                26 JUN 2019 4:09PM by PIB Delhi
            ","
                
                    Ministry of Social Justice & Empowerment
                
                
                
                
                
                    
                        Assessment of Schemes for Empowerment of Weaker Sections
                        
                        
                
                
            
                Posted On:
                26 JUN 2019 4:09PM by PIB Delhi
            
                
                
                
                
                To assess the success of various ongoing schemes for empowerment of the weaker sections of the society, evaluation studies are sponsored through e-tender under GFR Rules under the scheme of “Evaluation and Outcome Based Monitoring Programme (Research Studies and Publications)”.

 

Notice for Inviting e-Tender are uploaded on CPP Portal for inviting Technical and Financial Bids from eligible organizations to conduct evaluation studies. Technical Bids are examined by Technical Evaluation Committee on the basis of fixed parameters of the Department. The Financial Bids are opened for technically qualified bidders and L-1 bidder is awarded the evaluation study.

 

The funds allocated for implementation of the scheme during last three years (year-wise is as under:-

 


	
		
			
			Year
			
			
			Allocation (Rs. In crore)
			
		
		
			
			2016-17
			
			
			3.00
			
		
		
			
			2017-18
			
			
			6.50
			
		
		
			
			2018-19
			
			
			5.00
			
		
	


 

 

This information was given by Minister of State for Social Justice and Empowerment Shri Krishan Pal Gurjar in a written reply in Rajya Sabha today.

 

****

NB/SK/jk-SJ&E-3/26-06-2019

                
                
                (Release ID: 1575917)
                Visitor Counter : 316
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Assessment of Schemes for Empowerment of Weaker Sections
                        
                        
                ","
                Posted On:
                26 JUN 2019 4:09PM by PIB Delhi
            ","
                
                    Ministry of Social Justice & Empowerment
                
                
                
                
                
                    
                        Assessment of Schemes for Empowerment of Weaker Sections
                        
                        
                
                
            
                Posted On:
                26 JUN 2019 4:09PM by PIB Delhi
            
                
                
                
                
                To assess the success of various ongoing schemes for empowerment of the weaker sections of the society, evaluation studies are sponsored through e-tender under GFR Rules under the scheme of “Evaluation and Outcome Based Monitoring Programme (Research Studies and Publications)”.

 

Notice for Inviting e-Tender are uploaded on CPP Portal for inviting Technical and Financial Bids from eligible organizations to conduct evaluation studies. Technical Bids are examined by Technical Evaluation Committee on the basis of fixed parameters of the Department. The Financial Bids are opened for technically qualified bidders and L-1 bidder is awarded the evaluation study.

 

The funds allocated for implementation of the scheme during last three years (year-wise is as under:-

 


	
		
			
			Year
			
			
			Allocation (Rs. In crore)
			
		
		
			
			2016-17
			
			
			3.00
			
		
		
			
			2017-18
			
			
			6.50
			
		
		
			
			2018-19
			
			
			5.00
			
		
	


 

 

This information was given by Minister of State for Social Justice and Empowerment Shri Krishan Pal Gurjar in a written reply in Rajya Sabha today.

 

****

NB/SK/jk-SJ&E-3/26-06-2019

                
                
                (Release ID: 1575917)
                Visitor Counter : 316
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Reservation for Eunuchs
                        
                        
                ","
                Posted On:
                26 JUN 2019 4:05PM by PIB Delhi
            ","
                
                    Ministry of Social Justice & Empowerment
                
                
                
                
                
                    
                        Reservation for Eunuchs
                        
                        
                
                
            
                Posted On:
                26 JUN 2019 4:05PM by PIB Delhi
            
                
                
                
                
                The Registrar General of India (RGI), during Enumeration of Census 2011, for the first time provided three codes i.e. Male-1, Female –2 and others -3 for enumeration. This was at the discretion of the respondent. In case the respondent wished to record neither '1' nor '2', then enumerator was instructed to record sex as 'other' and give code '3'. It is important to note that the Census of India does not collect any data specifically on 'transgender'. Thus, the category of 'other' would not only include 'transgender' but also any person who desires to record sex under the category of 'other'. It is also possible that some transgenders would have returned themselves either male or female depending upon their choice. The population of 'other' as per Census 2011 is 4,87,803.

 

An Expert Committee was constituted in the Ministry to make an in-depth study of the problems being faced by the Transgender Community and suggest suitable measures to ameliorate their conditions. The Committee submitted its report on 27th January 2014.  The Committee in its report has observed that the transgender community is a highly marginalized and vulnerable one and is seriously lagging behind on human development indices mainly in the area of education and employment.       

 

The Hon'ble Supreme Court in its Judgment dated 15.04.2014 in WP(C) 400/2012 (NLSA Vs. UOI) directed, inter-alia, the Centre and State Governments to take steps to treat Transgenders as socially and educationally backward classes of citizens and extend all kinds of reservation in cases of admission in educational institutions and for public appointments.

 

In order to provide for protection of rights of transgender persons and their welfare, the Ministry introduced a Bill titled ""The Transgender Persons (Protection of Rights) Bill, 2016"" in the Lok Sabha on 2.8.2016, the Bill was passed by the Lok Sabha on 17.12.2018.

 

This information was given by Minister of State for Social Justice and Empowerment Shri Rattan Lal Kataria in a written reply in Rajya Sabha today.

 

****

NB/SK/jk-SJ&E-4/26-06-2019

                
                
                (Release ID: 1575915)
                Visitor Counter : 373
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Shri Thaawarchand Gehlot Flags off “17th Run against Drug Abuse”on International Day against Drug Abuse and Illicit Trafficking
                        
                        
                ","
                Posted On:
                26 JUN 2019 12:43PM by PIB Delhi
            ","
                
                    Ministry of Social Justice & Empowerment
                
                
                
                
                
                    
                        Shri Thaawarchand Gehlot Flags off “17th Run against Drug Abuse”on International Day against Drug Abuse and Illicit Trafficking
                        
                        
                
                
            
                Posted On:
                26 JUN 2019 12:43PM by PIB Delhi
            
                
                
                
                
                Shri Thaawarchand Gehlot, Union Minister of Social Justice & Empowerment flagged off “17th Run Against Drug Abuse” on the occasion of “International Day against Drug Abuse and Illicit Trafficking” at Jawahar Lal Nehru Stadium, New Delhi today. Ministers of State for Social Justice & Empowerment Shri Krishan Pal Gurjar, Shri Ramdas Athawale, Shri Rattan Lal Kataria, Secretary, M/o SJ&E Smt. Nilam Sawhney and other dignitaries were present. The dignitaries led the ‘Symbolic Walk’ with Band display. A demo cultural show was organised and certificates prizes and awards of appreciation were distributed to the participants on the occasion. 

This annual event “Run Against Drug Abuse” to observe the “International Day against Drug Abuse and Illicit Trafficking” is being held successfully for past 16 years. It is coordinated by Dr. Sunita Godara (1992 Asian Marathon Champion) under the aegis of M/o Social Justice & Empowerment Govt of India. The Nodal Agencies NISD, Narcotics Control Bureau, Directorate of Prohibition, Govt of Delhi, with the other Stake holders UN agencies and corporate partners like ONGC, GAIL, Indian Oil, IGL, Petronet, NDMC, ITS, LPU have been supporting the event all these years. 

The event proved to be of great value for awareness on drug abuse. Marking the World Drug Day on 26th June, 2019 to raise awareness about drugs; ‘Listen First’ is chosen as an initiative theme now to increase support for prevention of drug use that is based on science and is thus an effective investment in the well being of children and youth, their families and their communities . Listening to children and youth is the first step to help them to grow healthy and safe. The event has great support from all Para Military Forces, Police, Running Clubs, Team Leaders, Schools, Colleges & NGOs with the maximum no of participation. 





****

NB/SK/jk-26-06-2019

                
                
                (Release ID: 1575719)
                Visitor Counter : 444
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Shri Thaawarchand Gehlot Flags off “17th Run against Drug Abuse”on International Day against Drug Abuse and Illicit Trafficking
                        
                        
                ","
                Posted On:
                26 JUN 2019 12:43PM by PIB Delhi
            ","
                
                    Ministry of Social Justice & Empowerment
                
                
                
                
                
                    
                        Shri Thaawarchand Gehlot Flags off “17th Run against Drug Abuse”on International Day against Drug Abuse and Illicit Trafficking
                        
                        
                
                
            
                Posted On:
                26 JUN 2019 12:43PM by PIB Delhi
            
                
                
                
                
                Shri Thaawarchand Gehlot, Union Minister of Social Justice & Empowerment flagged off “17th Run Against Drug Abuse” on the occasion of “International Day against Drug Abuse and Illicit Trafficking” at Jawahar Lal Nehru Stadium, New Delhi today. Ministers of State for Social Justice & Empowerment Shri Krishan Pal Gurjar, Shri Ramdas Athawale, Shri Rattan Lal Kataria, Secretary, M/o SJ&E Smt. Nilam Sawhney and other dignitaries were present. The dignitaries led the ‘Symbolic Walk’ with Band display. A demo cultural show was organised and certificates prizes and awards of appreciation were distributed to the participants on the occasion. 

This annual event “Run Against Drug Abuse” to observe the “International Day against Drug Abuse and Illicit Trafficking” is being held successfully for past 16 years. It is coordinated by Dr. Sunita Godara (1992 Asian Marathon Champion) under the aegis of M/o Social Justice & Empowerment Govt of India. The Nodal Agencies NISD, Narcotics Control Bureau, Directorate of Prohibition, Govt of Delhi, with the other Stake holders UN agencies and corporate partners like ONGC, GAIL, Indian Oil, IGL, Petronet, NDMC, ITS, LPU have been supporting the event all these years. 

The event proved to be of great value for awareness on drug abuse. Marking the World Drug Day on 26th June, 2019 to raise awareness about drugs; ‘Listen First’ is chosen as an initiative theme now to increase support for prevention of drug use that is based on science and is thus an effective investment in the well being of children and youth, their families and their communities . Listening to children and youth is the first step to help them to grow healthy and safe. The event has great support from all Para Military Forces, Police, Running Clubs, Team Leaders, Schools, Colleges & NGOs with the maximum no of participation. 





****

NB/SK/jk-26-06-2019

                
                
                (Release ID: 1575719)
                Visitor Counter : 444
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Welfare of Transgenders
                        
                        
                ","
                Posted On:
                25 JUN 2019 12:56PM by PIB Delhi
            ","
                
                    Ministry of Social Justice & Empowerment
                
                
                
                
                
                    
                        Welfare of Transgenders
                        
                        
                
                
            
                Posted On:
                25 JUN 2019 12:56PM by PIB Delhi
            
                
                
                
                
                The Registrar General of India (RGI), during Enumeration of Census 2011, for the first time provided three code i.e. Male-1, Female-2 and other-3 for enumeration. This was at the discretion of the respondent. In case the respondent wished to record neither ‘1’ nor ‘2’ then enumerator was instructed to record sex as ‘other’ and give code ‘3’. It is important to note that the Census of India does not collect any data specifically on ‘transgender’. Thus, the category of ‘other’ would not only include ‘transgender’ but also any person who desires to record sex under the category of ‘other’. It is also possible that some transgender would have returned themselves either male or female depending upon their choice. The population of ‘other’ as per Census 2011 is 4,87,803. 

The details of funds allocated during the last three years is as under:


	
		
			
			Year
			
			
			B.E.
			
			
			R.E.
			
		
		
			
			2016-17
			
			
			Rs.15.00 Crore
			
			
			Rs. 1.0 lakh
			
		
		
			
			2017-18
			
			
			Rs.4.00 Crore
			
			
			Rs. 2.0 lakh
			
		
		
			
			2018-19
			
			
			Rs.1.00 Crore
			
			
			Rs. 1.0 Crore
			
		
	


 

The Ministry of Social Justice and Empowerment had released Rs. 1.00 Crore to National Backward Classes Finance and Development Corporation (NBCFDC) for conducting skill development training programme for the members of Transgender Community during financial year 2018-19.

 

 

 


	
		
			
			state-wise population of ‘other’ as per Census 2011 
			
		
		
			
			S.No.
			
			
			State
			
			
			Total population of 'other'
			
			 
			 
		
		
			
			1
			
			
			ANDAMAN & NICOBAR ISLANDS
			
			
			47
			
			 
			 
		
		
			
			2
			
			
			ANDHRA PRADESH
			
			
			43769
			
			 
			 
		
		
			
			3
			
			
			ARUNACHAL PRADESH
			
			
			495
			
			 
			 
		
		
			
			4
			
			
			ASSAM
			
			
			11374
			
			 
			 
		
		
			
			5
			
			
			BIHAR
			
			
			40827
			
			 
			 
		
		
			
			6
			
			
			CHANDIGARH
			
			
			142
			
			 
			 
		
		
			
			7
			
			
			CHHATTISGARH
			
			
			6591
			
			 
			 
		
		
			
			8
			
			
			DADRA & NAGAR HAVELI
			
			
			43
			
			 
			 
		
		
			
			9
			
			
			DAMAN & DIU
			
			
			59
			
			 
			 
		
		
			
			10
			
			
			GOA
			
			
			398
			
			 
			 
		
		
			
			11
			
			
			GUJARAT
			
			
			11544
			
			 
			 
		
		
			
			12
			
			
			HARYANA
			
			
			8422
			
			 
			 
		
		
			
			13
			
			
			HIMACHAL PRADESH
			
			
			2051
			
			 
			 
		
		
			
			14
			
			
			JAMMU & KASHMIR
			
			
			4137
			
			 
			 
		
		
			
			15
			
			
			JHARKHAND
			
			
			13463
			
			 
			 
		
		
			
			16
			
			
			KARNATAKA
			
			
			20266
			
			 
			 
		
		
			
			17
			
			
			KERALA
			
			
			3902
			
			 
			 
		
		
			
			18
			
			
			LAKSHADWEEP
			
			
			2
			
			 
			 
		
		
			
			19
			
			
			MADHYA PRADESH
			
			
			29597
			
			 
			 
		
		
			
			20
			
			
			MAHARASHTRA
			
			
			40891
			
			 
			 
		
		
			
			21
			
			
			MANIPUR
			
			
			1343
			
			 
			 
		
		
			
			22
			
			
			MEGHALAYA
			
			
			627
			
			 
			 
		
		
			
			23
			
			
			MIZORAM
			
			
			166
			
			 
			 
		
		
			
			24
			
			
			NAGALAND
			
			
			398
			
			 
			 
		
		
			
			25
			
			
			NCT OF DELHI
			
			
			4213
			
			 
			 
		
		
			
			26
			
			
			ODISHA
			
			
			20332
			
			 
			 
		
		
			
			27
			
			
			PUDUCHERRY
			
			
			252
			
			 
			 
		
		
			
			28
			
			
			PUNJAB
			
			
			10243
			
			 
			 
		
		
			
			29
			
			
			RAJASTHAN
			
			
			16517
			
			 
			 
		
		
			
			30
			
			
			SIKKIM
			
			
			126
			
			 
			 
		
		
			
			31
			
			
			TAMIL NADU
			
			
			22364
			
			 
			 
		
		
			
			32
			
			
			TRIPURA
			
			
			833
			
			 
			 
		
		
			
			33
			
			
			UTTAR PRADESH
			
			
			137465
			
			 
			 
		
		
			
			34
			
			
			UTTARAKHAND
			
			
			4555
			
			 
			 
		
		
			
			35
			
			
			WEST BENGAL
			
			
			30349
			
			 
			 
		
		
			
			 
			
			
			Total
			
			
			487803
			
			 
			 
		
	


 

This information was given by Minister of State for Social Justice and Empowerment Shri Rattan Lal Kataria in a written reply in Lok Sabha today.

                                                                                                           

*****

NB/SK/jk/SJ&E-3/25-06-2019

                
                
                (Release ID: 1575534)
                Visitor Counter : 4547
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Marathi 
                    
                        ,
                    
                        
                        
                            Bengali 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Commission for Sub-Categorisation of OBCs
                        
                        
                ","
                Posted On:
                25 JUN 2019 12:55PM by PIB Delhi
            ",
"
                        Loans to Scheduled Castes
                        
                        
                ","
                Posted On:
                25 JUN 2019 12:53PM by PIB Delhi
            ","
                
                    Ministry of Social Justice & Empowerment
                
                
                
                
                
                    
                        Loans to Scheduled Castes
                        
                        
                
                
            
                Posted On:
                25 JUN 2019 12:53PM by PIB Delhi
            
                
                
                
                
                Department of Social Justice and Empowerment provides concessional financial assistance in the form of loans through National Scheduled Castes Finance and Development Corporation (NSFDC) and Industrial Financial Corporation of India (IFCI) under Credit Based Schemes and Venture Capital Fund for Scheduled Castes (VCF-SC) respectively.

The funds disbursed and beneficiary covered under the schemes of NSFDC and the scheme of VCF-SC of IFCI during the last five years (2014-15, 2015-16, 2016-17, 2017-18, 2018-19) respectively are given as under :

 

NSFDC:

 


	
		
			
			Financial Year
			
			
			Amount Disbursed

			(Rs. in crore)
			
			
			Beneficiaries Covered

			(Numbers)
			
		
		
			
			2014-15
			
			
			270.27
			
			
			70,885
			
		
		
			
			2015-16
			
			
			378.94
			
			
			71,915
			
		
		
			
			2016-17
			
			
			478.98
			
			
			82,105
			
		
		
			
			2017-18
			
			
			600.88
			
			
			1,08,340
			
		
		
			
			2018-19
			
			
			671.21
			
			
			81,431
			
		
		
			
			TOTAL
			
			
			2400.28
			
			
			3,14,677
			
		
	


 

(VCF-SC): 

 


	
		
			
			         Financial Year
			
			
			Amount Disbursed

			(Rs. in crore)
			
			
			Beneficiaries Covered 

			(Numbers)
			
		
		
			
			2014-15
			
			
			1.00
			
			
			1
			
		
		
			
			2015-16
			
			
			69.15
			
			
			15
			
		
		
			
			2016-17
			
			
			45.12
			
			
			18
			
		
		
			
			2017-18
			
			
			53.46
			
			
			18
			
		
		
			
			2018-19
			
			
			33.86
			
			
			11
			
		
		
			
			TOTAL
			
			
			202.59
			
			
			63
			
		
	


 

 

This information was given by Minister of State for Social Justice and Empowerment Shri Rattan Lal Kataria in a written reply in Lok Sabha today.

 

*****

NB/SK/jk/SJ&E-1/25-06-2019

                
                
                (Release ID: 1575532)
                Visitor Counter : 533
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Bengali 
                    
                        ,
                    
                        
                        
                            Bengali 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Cabinet approves two months extension to the Committee for Sub-categorization within Other Backward Classes in the Central List
                        
                        The term of the Commission now extended till 31st July, 2019
                ","
                Posted On:
                12 JUN 2019 7:59PM by PIB Delhi
            ","
                
                    Ministry of Social Justice & Empowerment
                
                
                
                
                
                    
                        Cabinet approves two months extension to the Committee for Sub-categorization within Other Backward Classes in the Central List
                        
                        The term of the Commission now extended till 31st July, 2019
                
                
            
                Posted On:
                12 JUN 2019 7:59PM by PIB Delhi
            
                
                
                
                
                NDA Government led by the Prime Minister Modi is committed to all round development of the people from different walks of life. In keeping with this spirit and the need to have equitable distribution of benefit amongst the OBC Castes/Communities, a Commission was set up under article 340 of the Constitution to examine the issue of sub-categorization within Other Backward Classes in the Central list.

Union Cabinet chaired by the Prime Minister Shri Narendra Modi, has accorded ex-post facto approval for the extension of the term of the Commission to examine the issue of Sub-categorization of Other Backward Classes, by two more months i.e. upto 31st July 2019.

          This is the sixth extension to the commission whose term would have expired on May 31, 2019.

Impact:

The extension of the tenure of the commission would enable it to evaluate the issue of Sub-categorization of OBC’s in the Central list based on wider consultations with various stakeholders. It will enable the commission to submit a comprehensive report on the issue. 

Background:

