,content
18270,The final declaration of scheduled areas in Rajasthan was reached after several rounds of discussions with the State Government.
18271,Cabinet approves declaration of Schedules Areas in respect of Rajasthan under Fifth Schedule to the Constitution of India
18272,The Union Cabinet Chaired by Prime Minister Shri Narendra Modi has given approval to the declaration of Scheduled Areas in respect of Rajasthan under Fifth Schedule to the Constitution of India by rescinding the Constitution Order (C.O.)114 dated 12th February 1981 and promulgation of a new Constitution Order.
18273,The government of Rajasthan will issue new Central Ordinance for Scheduled Tribes.
18274,The Rajasthan Government has requested for extension of Scheduled Areas in the State of Rajasthan under Fifth Schedule to the Constitution of India.
18275,"The Scheduled Tribes residing in Banswara, Dungarpur, Pratapgarh, and partial areas of Udaipur, Rajsamand, Chittorgarh, Pali and Sirohi districts of Rajasthan will get benefits of protective measures available under the Fifth Schedule to the Constitution of India."
18276,"The areas comprising of 3 complete districts namely,Banswara, Dungarpur, Pratapgarh; 9 complete tehsils, 1 complete block and 46 complete gram panchayats covering 227 villages in district Udaipur, Rajsamand, Chittorgarh, Pali and Sirohi of Rajasthan, would be included in the Scheduled Areas in the State of Rajasthan."
18277,The declaration of Scheduled Areas will be part of Tribal Sub-Plan.
18278,The President may by order increase the area of any Scheduled Area in a State after consultation with the Governor of that State. He may also rescind or amend any of the previous Scheduled Areas orders.
18279,The Government of Rajasthan has requested for extension of Scheduled Areas in the State of Raja.
18280,"MoS Tribal Affairs, Shri Sudarshan Bhagat participates in Swachh Bharat Parva at Lohardaga as part of Gram Swaraj Abhiyan"
18281,"The Minister of State for Tribal Affairs, Shri Sudarshan Bhagat, took part in the Swachh Bharat Parva celebrations at Lohardaga in Jharkhand."
18282,Shri Sudarshan Bhagat appreciates Prime Minister Narendra Modi's vision for Swachh Bharat Abhiyaan.
18283,The importance of Swachhta Pakhwada is being given by the Government.
18284,The celebrations were held at Lohardaga to mark the implementation of the Swachhta Campaign.
18285,"Ministry of Tribal Affairs to launch first ever “Van Dhan Vikas Kendra” at Bijapur, Chhattisgarh for value addition of Forest Produce"
18286,Tribals living in forest areas rely on minor forest produce for their daily bread and income. They earn 20-40% of their annual income from MFPs which is collected and used by women.
18287,Ministry of Tribal Affairs has taken a number of initiatives for socio economic development of tribals. Govt. of India has introduced scheme for marketing of Minor Forest Produce (MFP) through Minimum Support Price (MSP) and development of Value chain for MFP.
18288,The MSP scheme for MFP gatherers aims to provide fair prices for their produce. It covers 24 MFPs.
18289,Tribals under the scheme will be provided with SHGs for their production.
18290,The first Van Dhan Vikas Kendra is being established in Bijapur District of Chhattisgarh State for providing skill upgradation and capacity building training to 300 beneficiaries.
18291,The pilot Vikas Kendra for tribal beneficiaries is being established in Bijapur District of Chattisgarh. The training of SHGs is scheduled to start from 10th April 2018. The Kendra will be established in a Panchayat Building and will be shifted to its own building once the building is ready.
18292,The Van Dhan Vikas Kendras will be an important milestone in economic development of tribals involved in collection of MFPs by helping them in optimum utilization of natural resources and provide sustainable MFP-based livelihood in MFP-rich districts.
18293,MoTA has been providing skill development and vocational training to tribal population under various schemes
18294,"Ministry of Tribal Affairs provides recurring grants under the Scheme of VTC for running Vocational Training Centres(VTCs) by the State Governments. The scheme is implemented through the State Government. As part of rationalization of schemes of the Ministry, it has been decided to subsume the intervention of Vocational training Centres under the Schemes of ‘Special Central Assistance to Tribal Sub-Scheme (SCA to TSS) and Grants under Article 275(1) of the Constitution from 2018-19 onwards."
18295,A total of Rs. 2773.99 lakhs were provided to 6 States under VTC scheme of the Ministry of Tribal Affairs.
18296,The minister of state for tribal affairs gave this information in a written reply in Lok Sabha today.
18297,"A total of 1545 hostels, sanctioned by the Ministry of Tribal Affairs, for tribal girls and boys in the country at present"
18298,There are 544 hostels for boys and 1001 for girls.
18299,A total of 380 hostels for ST girls and boys have been sanctioned under the schemes of Special Central Assistance to Tribal Sub Scheme (SCA to TSS) and grants under Art 275(1) of the Constitution from 2014-15 to 2017-18.
18300,The amount of Rs 160.29 cr released under the scheme of Hostels for ST Girls and Boys was released from 2014-15 to 2017-18.
18301,The scheme of Girls & Boys Hostels for STs for new and extension of existing hostels is being implemented by the Central Government. The funding pattern for the other Boys’ Hostel is 50:50 basis.
18302,The State Governments consider proposals for improving the facilities in tribal hostels.
18303,The minister of state for tribal affairs gave this information in a written reply in Lok Sabha today.
18304,Various indications show vast improvements in living conditions of STs over time
18305,"The literacy rate for the Scheduled Tribes has improved from 47.1% in 2001 to 59% in 2011. Gross Enrolment Ratio (GER) for ST students at Senior Secondary (classes XI-XII) level has increased from 35.4% in 2013-14 to 43.1%, during 2015-16."
18306,The minister of state for tribal affairs gave this information in a written reply in Lok Sabha today.
18307,72 Eklavya Model Residential Schools are currently affiliated to CBSE
18308,There are 72 Eklavya Model Residential Schools affiliated to CBSE.
18309,The minister of state for tribal affairs gave this information in a written reply in Lok Sabha today.
18310,Improvement in literacy levels of STs
18311,All India's literacy rate has increased from 47.1% in 2001 to 59.0% in 2011. ST literacy rate is lower by about 14 percentage points than overall literacy rate.
18312,The proportion of ST students at Senior Secondary and Higher Education has increased.
18313,The minister of state for tribal affairs gave this information in a written reply in Lok Sabha today.
18314,Ministry of Tribal Affairs closely monitors management of Tribal Welfare Schools by States to ensure high quality
18315,The government of India supports the setting up of Eklavya Model Residential Schools (EMRSs) and Ashram Schools in Tribal Sub Plan Areas.
18316,The Ministry of Education supports the expansion of EMRSs and Ashram schools. States must ensure high quality of management and running of the schools.
18317,i. Review of physical and financial progress of projects / activities by the Project Appraisal Committee of the Ministry.
18318,The following documents are obtained:.
18319,Officers visiting States/UTs check the progress of implementation of various schemes/ programmes of the Tribal Affairs.
18320,"iv.Meetings/ Conferences are convened at the Central level with State officials for ensuring timely submission of proposals, speeding up of implementation of the schemes/ programmes."
18321,The minister of state for tribal affairs gave this information in a written reply in Lok Sabha today.
18322,State Governments instructed to develop primers in regional as well as local tribal languages
18323,"The traditional wisdom is an integral part of tribal cultural heritage. Ministry of Tribal Affairs is committed to preserve, protect and promote the rich tribal heritage. Government supports Tribal Research Institutes (TRIs) established in State to work towards preservation and dissemination of tribal culture and their traditional knowledge."
18324,The Ministry of Tribal Affairs organises national level tribal festival and carnival. It also provided funds for research work on various tribal issues.
18325,The Ministry of Culture has developed a central digital repository capturing the diverse socio-cultural charateristics of the Scheduled Tribes.
18326,The Ministry of Tribal Affairs has asked the State Governments to develop bilingual primers containing text in regional and local tribal languages. It also advised States to synchronize school vacations with local tribal festival and harvest seasons.
18327,The minister of state for tribal affairs gave this information in a written reply in Lok Sabha today.
18328,Several measures being taken by MoTA to generate awareness about schemes/projects for tribal development
18329,Tribal population lives in remote and semi-arid areas. Ministry of Tribal Affairs has taken several steps to disseminate awareness about its programmes and schemes.
18330,The guidelines of the Schemes and programmes implemented by the Ministry as well as Annual Reports have been uploaded on the Ministry’s website.
18331,(i) The name of the project to be implemented in the States under a particular Scheme is uploaded on the Ministry’s website.
18332,(ii) Scholarships are provided directly in the accounts of the students.
18333,Training and awareness programmes are organized at Gram Panchayat level by the States.
18334,(iv) State Governments are advised to ensure that concerned Panchayati Raj Institutions (PRIs) are duly informed about the projects and programmes relating to Tribal Development.
18335,MoTA provides focused advertisement in the newspapers and dailies to promote its services to ST beneficiaries.
18336,"(vii) Further MoTA provides supports to local NGOs for conducting awareness programmes, training of local level functionaries, Forest Rights Committees and training of master trainers, capacity building of functionaries and tribal representatives on socio-economic programs and capacity building of artisans trough Tribal Research Institutes (TRIs)."
18337,"(vii) As per the Guidelines for Tribal Sub-Plan issued by erstwhile Planning Commission, the States/UTs shall set up its own Social Audit Programme with the involvement of elected representatives, beneficiaries and reputed voluntary organizations / NGOs / CSOs."
18338,"(ix) In order to consistently improve public service delivery, Ministry of Tribal Affairs continuously reviews various schematic initiatives; the recent ones being rationalization of scholarship schemes, onboarding of scheme on DBT, online portal for NGO Grants etc."
18339,"The Ministry of Tribal Affairs has been consistently spending funds for educational, and socio-economic development of tribals and monitoring the spend through various mechanisms."
18340,The minister of state for tribal affairs gave this information in a written reply in Lok Sabha today.
18341,Development of Particularly Vulnerable Tribal Groups
18342,There are 75 Particularly Vulnerable Tribal Groups (PVTGs) notified as on date in the country.
18343,i.
18344,ii. A stagnant or declining population.
18345,The Ministry of Tribal Affairs is implementing a scheme for development of PVTGs.
18346,The minister of state for tribal affairs gave this information in a written reply in Lok Sabha today.
18347,Centre to give assistance for completing 8 major and 83 minor irrigation projects in drought prone areas of Maharashtra
18348,"The Central Assistance for 83 Surface Minor Irrigation (SMI) projects and 8 Major Irrigations (MIMI) projects of Vidarbha, Marathwada and drought prone areas of Maharashtra is estimated to be about Rs. 13651.61 Crore. Maharashtra state can avail State Share through NABARD loan."
18349,Water storage level of 91 major reservoirs of The Countrygoes down by one percent
18350,"The water storage available in 91 major reservoirs of the country for the week ending on April 26, 2018 was 37.109 BCM, which is 23% of total storage capacity. The percentage was at 24 for the weeks ending April 19, 2018 and April 26th, 2018. The level of water storage was 85% of the storage for the period last year and 90% of storage for last ten years."
18351,There are 91 reservoirs in the country. 37 reservoirs have hydropower benefit and have installed capacity of more than 60 MW.
18352,The storage in reservoirs under CWC monitoring in northern region is less than half of the total live storage capacity.
18353,The storage in the Eastern region of India's reservoirs under CWC monitoring is 36% of total live storage capacity.
18354,The storage in the Western region of India's reservoirs is less than half of the total live storage capacity.
18355,"The Central region includes States of Uttar Pradesh, Uttarakhand, Madhya Pradesh, Chhattisgarh and Madras. There are 12 reservoirs under CWC monitoring having total live storage capacity of 42.30 BCM. The storage during current year is 28% of the total storage capacity."
18356,The storage in reservoirs under CWC monitoring in Southern region is 15% of total live storage capacity.
18357,"States having better storage than last year for corresponding period are Rajasthan, West Bengal, Tripura, Maharashtra, Uttarakhand, AP&TG (two combined projects in both states), Andhra Pradesh Karnataka, Kerala and Tamil Nadu. States having lesser storage are Himachal Pradesh, Punjab, Jharkhand, Odisha, Gujarat, Uttar Pradesh, Madhya Pradesh, Chhattisgarh and Telangana."
18358,Gadkari Instructs Officers to Complete All STP Projects in Time
18359,"Nitin Gadkari chaired a review meeting of the ongoing STP Projects in Bihar, Jharkhand and West Bengal yesterday. He ordered all the sanctioned projects to be completed at the earliest."
18360,"Bihar has 20 STP projects in ten towns, including 11 in Patna and one each in Buxar, Barh, Mokama, Naugachia, Sultanganj, Hajipur, Begusaria, Munger and Bhagalpur. The projects will add 538 MLD of sewage treatment capacity to the existing 124 MLD capacity."
18361,The government has approved 11 STP projects worth more than Rs 3237.69 crore for Patna and other parts of India.
18362,"West Bengal has 13 STP projects in Gayespur, Kalyani, Halishahar, Bhatpara, Barrackpore, Budge-Budge, Berhampore, Nabadwip, Kamarhatim, Baranagar, Howrah, Bally and Kolkata. The projects will add 295 MLD of sewage treatment capacity."
18363,Jharkhand has two STP projects at Sahibganj and Rajmahal to treat sewage.
18364,The status of 39 Ghats and Crematoria projects on the bank of Ganga was reviewed and officials have been asked to finish all projects by October 2018. There are also 37 polluting industrial units in Bihar and 41 in West Bengal situated on the banks of the Ganga. Closure notices have been issued to 10 and show cause notices issued to 19 of them.
18365,"Shri Nitin Gadkari, Union Minister of State for Water Resources, River Development and Ganga Rejuvenation, along with Dr. Satya Pal Singh, released the February-March, 2018 issue of magazine Namami Gange."
18366,Water storage level of 91 major reservoirs of the country goes down by one percent
18367,"The water storage available in 91 major reservoirs of the country for the week ending on April 19, 2018 was 38.989 BCM, which is 24% of total storage capacity. The percentage was 25% for the weeks ending April 12, 2018 and April 19th, 2018. The level of water storage was 84% of the storage for the period last year and 90% of storage for last ten years."
18368,There are 91 reservoirs in the country. 37 reservoirs have hydropower benefit and have installed capacity of more than 60 MW.
18369,The storage in reservoirs under CWC monitoring in northern region is less than half of the total live storage capacity.
18370,The storage in the Eastern region of India's reservoirs under CWC monitoring is 39% of total live storage capacity.
18371,The storage in the Western region of India is less than half of the total live storage capacity of the 27 reservoirs under CWC monitoring.
18372,"The Central region includes States of Uttar Pradesh, Uttarakhand, Madhya Pradesh and Chhattisgarh. There are 12 reservoirs under CWC monitoring having total live storage capacity of 42.30 BCM. The storage during current year is 29%, which is less than the previous year but better than the average storage of last ten years."
18373,The storage in reservoirs under CWC monitoring in Southern region is 15% of total live storage capacity.
18374,"States having better storage than last year for corresponding period are Rajasthan, West Bengal, Tripura, Maharashtra, Uttarakhand, AP&TG (two combined projects in both states), Andhra Pradesh Karnataka, Kerala and Tamil Nadu. States having lesser storage are Himachal Pradesh, Punjab, Jharkhand, Odisha, Gujarat, Uttar Pradesh, Madhya Pradesh, Chhattisgarh and Telangana."
18375,"Central Government hands over reference of MahanadiWater Disputestothe Tribunal Chairman and Supreme Court Judge,Justice A M Khanwilkar"
18376,"Shri. U.P. Singh, Secretary Ministry of Water Resources, River Developmentand GangaRejuvenation handed over Mahanadi Water Disputes Tribunal reference to the Supreme Court today."
18377,The Supreme Court has ordered the Central Government to set up an inter-state water tribunal for adjudicating disputes on river Mahanadi.
18378,The Central Government constituted Mahanadi Water Disputes Tribunal on 12.03.2018 with the following composition:-
18379,Mr. Justice A.M. Khanwilkar - Chairman
18380,Mrs. Indermeet Kaur Kochhar is a member of the Supreme Court.
18381,"The Secretary (WR, RD & GR) assures Justice A.M. Khanwilkar that Central Government is taking all necessary steps for early functioning of the Tribunal and seeking his guidance on the road-map for resolving Mahanadi dispute."
18382,"Shri. U.P. Singh, Secretary Ministry of Water Resources, River Development and Ganga Rejuvenation handing over reference of Mahanadi Water Disputes Tribunal to the Tribunal Chairman and Supreme Court Judge, Justice A M Khanwilkar."
18383,Water storage level of 91 major reservoirs of the countrygoes down by two percent
18384,"The water storage available in 91 major reservoirs of the country for the week ending on April 12, 2018 was 40.857 BCM, which is 25% of total storage capacity. The level of water storage in the country was 84% of the storage during the same period last year and 90% of storage during last ten years."
18385,There are 91 reservoirs in the country. 37 reservoirs have hydropower benefit and have installed capacity of more than 60 MW.
18386,The storage in reservoirs under CWC monitoring in northern region is less than half of the total live storage capacity.
18387,"The storage in the 15 reservoirs under CWC monitoring is 7.83 BCM, which is 42% of total live storage capacity."
18388,The storage capacity of the 27 reservoirs under CWC monitoring in the Western region is 28% of total live storage capacity.
18389,"The Central region has 12 reservoirs under CWC monitoring. The storage capacity of these reservoirs is 12.31 BCM, which is 29% of total live storage capacity."
18390,"The storage in reservoirs under CWC monitoring in Southern region is 8.41 BCM, which is 16% of total live storage capacity."
18391,"States having better storage than last year for corresponding period are Rajasthan, West Bengal, Tripura, Maharashtra, Uttarakhand, AP&TG (two combined projects in both states), Andhra Pradesh, Karnataka, Kerala and Tamil Nadu. States having equal storage are Himachal Pradesh, Punjab, Jharkhand, Odisha, Gujarat, Uttar Pradesh, Madhya Pradesh, Chhattisgarh and Telangana."
18392,100 major events organised to make Swachhta a ‘Jan Andolan’
18393,"100 water bodies were cleaned through shramdaanMinistry of Water Resources, River Development, Ganga Rejuvenation ends its Swachchta Pakhwara on a very positive note"
18394,The minister of water resources and the minister of river development held a joint press conference today. They were briefing the media on Swachhta Pakhwada 2018 activities.
18395,"Shri Arjun Ram Meghwal, Minister of Environment, informed that during this fortnight, more than 100 major events have been organised all over the country. "
18396,The National Mission for Clean Ganga was held during this week. There were 34 major events held across the Ganga Basin.
18397,"Efforts were made to involve more children in cleanliness activities. Innovative works were carried out by restoring, cleaning and deepening of water bodies."
18398,"During the Pakhwada special Yamuna Cleanliness Drive, cleanliness drives were organised by officers and staff of the Ministry and its subordinate organisations. A‘Swachhta Sarvekshan’ of all attached offices, subordinate organisations and PSU’s under the Ministry was carried out. The award for the cleanest organisation was bagged by Centre Water Commission, while the award for adopting ‘Innovative Mechanism for Sustainable Cleanliness’ was given to National Water Academy, Pune for installing a compost machine."
18399,The Central Reserve Police Force and Central Industrial Security Force also contributed in the cleanliness activities during the Pakhwada and helped to create awareness about the importance of Swachhta and Making it a part of day to day life.
18400,Prime Minister to lay foundation stone for four sewerage projects worth rs 1111.56 crore for Patna tomorrow
18401,29 Projects worth Rs 5042.11 crore ongoing in Bihar under Namami Gange Programme
18402,Prime Minister Narendra Modi will lay the foundation stone for four sewerage projects worth Rs 1111.56 crore tomorrow.
18403,Details of the Projects in Patna for which foundation stone is to be laid by the Prime Minister:
18404,1) Laying of 172.50 km of sewerage network in Saidpur zone in Patna (Agreement already signed)
18405,2) Laying of 87.696 km of sewerage network in Pahari sewerage zone in Patna (Agreement likely to be signed shortly)
18406,3) Laying of 115.93 km of sewerage network in Pahari sewerage zone in Patna (Agreement likely to be signed shortly)
18407,4) Development of a 60 MLD STP in Pahari sewerage zone in Patna 
18408,"In addition to the above, three more projects are scheduled to start soon in Karmalichak, Digha and Kankarbagh sewerage zones in Patna to create a total of 150 MLD STP capacity and lay 534 km of sewerage network."
18409,The government of India awarded Rs. 738.04 crore for four projects in Patna.
18410,"The above 11 projects worth Rs 3237.69 crore will create total of 350 MLD sewage treatment capacity and lay down 1140.26 km of sewerage lines in Patna. Once these projects are completed, sewage water from Patna will not flow into river Ganga. Besides these, 29 projects worth more than Rs 5042.11 crore are ongoing in Bihar under Namami Gange programme."
18411,Water storage level of 91 major reservoirs of the countrygoes down by one percent
18412,"The water storage available in 91 major reservoirs of the country for the week ending on April 05, 2018 was 42.973 BCM, which is 27% of total storage capacity. The level of water storage in the country was 85% of the storage for the period last year and 90% of storage for last ten years."
18413,There are 91 reservoirs in the country. 37 reservoirs have hydropower benefit and have installed capacity of more than 60 MW.
18414,The storage in reservoirs under CWC monitoring in northern region is less than half of the total live storage capacity.
18415,The storage in the Eastern region of India's reservoirs under CWC monitoring is 44% of total live storage capacity. The current storage is less than the previous year but better than the average storage of last ten years.
18416,The storage capacity of the 27 reservoirs under CWC monitoring in the Western region is 30% of total live storage capacity.
18417,"The Central region includes States of Uttar Pradesh, Uttarakhand, Madhya Pradesh, Chhattisgarh and Madras. There are 12 reservoirs under CWC monitoring having total live storage capacity of 42.30 BCM. The storage during current year is 30% of the total storage capacity."
18418,"The storage in reservoirs under CWC monitoring in Southern region is 9.04 BCM, which is 18% of total live storage capacity."
18419,"States having better storage than last year for corresponding period are Himachal Pradesh, Rajasthan, West Bengal, Tripura, Maharashtra, Uttarakhand, AP&TG (Two combined projects in both states), Andhra Pradesh Karnataka, Kerala and Tamil Nadu. States having equal storage are Punjab, Jharkhand, Odisha, Gujarat, Uttar Pradesh, Madhya Pradesh, Chhattisgarh and Telangana."
18420,National Commission for Protection of Child Rights (NCPCR) holds consultation on Preventive Strategy on Child Sexual Abuse
18421,The National Commission for Protection of Child Rights (NCPCR) held a Consultation on development of Preventive Strategy on Child Sexual Abuse today.
18422,It was strongly recommended in the consultation that a comprehensive and holistic campaign in rural and urban areas should be initiated at national level on Child Sexual Abuse (CSA) and on violation of Child Rights caused by it.
18423,"NCPCR had received suggestions for preventive measures against Child Sexual Abuse (CSA). 70 suggestions were for awareness generation. NGOs working in Mumbai, Delhi, Bangalore, and Chennai presented their presentations."
18424,Child sexual abuse is a multidimensional problem. Preventive measures should be taken to raise awareness about it among general public and parents.
18425,NCPCR to hold consultation on 'Preventive Strategy on Child Sexual Abuse' tomorrow
18426,The National Commission for Protection of Child Rights (NCPCR) is holding a Consultation on 'Preventive Strategy on Child Sexual Abuse' in New Delhi tomorrow.
18427,The conference of November 2017 had made a number of recommendations to NCPCR. The recommendations will be further deliberated in the conference being held tomorrow. NCPCC will submit their suggestions to the Ministry.
18428,"Committee headed by Justice Rajesh Bindal submits report on Inter-country removal & retention of children, to the WCD Minister "
18429,Committee recommends setting up of ‘Inter Country Parental Child Removal Disputes Resolution Authority’
18430,"The Committee headed by Justice Rajesh Bindal, a judge, High Court of Punjab and Haryana, Chandigarh, has submitted its report on inter country removal and restoration of children to the Ministry of Women and Child Development."
18431,The Committee has recommended that the Government may establish an inter-country authority to resolve child removal disputes.
18432,"Justice Bindal Committee has recommended that the Authority may be chaired by a retired High Court Judge, with Members from Legal and Social sector background along with representatives from key Ministries."
18433,"The Committee has recommended that the Authority may examine inter country cases of removal and retention of children. Along with its recommendation, the Committee has submitted a draft legislation and draft law to the Government."
18434,"The WCD Ministry will be sharing the report with Ministry of External Affairs, Law Ministry and Ministry of Home Affairs for their comments and inputs."
18435,All Police officers should be re-trained on various aspects of sexual offences
18436,Smt Maneka Sanjay Gandhi writes to Chief Ministers of all States/UTs highlighting necessary steps for dealing with sexual offences
18437,The Chief Ministers of all the States/UTs have been asked to take various steps to prevent and curbing the crimes against women and children.
18438,All police officers should be re-trained on various aspects of sexual offences particularly those related to collection and preservation of evidence.
18439,Instructions may be issued to all police officers that utmost priority is to be given to complete the investigation of cases of sexual offences against children strictly as per the timelines of Law.
18440,State Governments must take strict action against those police officers who are found to be obstructing the investigation or colluding with the perpetrators of such cases.
18441,A quick and timely professional investigation is the only method in which a potential offender can be deterred. States should form a special cell for sexual offences or specially for child sexual offences.
18442,The Women and Child Development Minister offered help to State Governments in establishing Forensic Laboratories in states which can be used for forensic analysis of evidence in the investigation of sexual offences.
18443,The WCD Minister has asked the states to create awareness among children about using the e-box set up under POCSO with child-help line number 1098.
18444,The letter stressed that any officer who fails to report or record the commission of an offence under section 19 or 20 of the POCSO Act is liable for punishment.
18445,The WCD Minister called for suggestions from the state Governments on dealing with the crimes against women and children.
18446,First meeting of National Council on India's Nutrition Challenges under POSHAN Abhiyaan held today in New Delhi
18447,235 districts to be covered under Phase-II of POSHAN Abhiyaan bringing the total number to 550Home based Care for Young Child (HBYC) to be the crucial component of POSHAN Abhiyaan
18448,The first meeting of National Council on India's Nutrition Challenges under POSHAN Abhiyaan was held today in New Delhi.
18449,To provide policy directions to address India’s Nutrition Challenges through coordinated inter-sectoral action
18450,To coordinate and review convergence among ministries
18451,To review programmes for nutrition on a quarterly basis
18452,The Council will submit its report to the Prime Minister every six months.
18453,"Sh. Ram Vilas Paswan, Minister for Consumer Affairs, Food and Public Distribution, Hardeep Singh Puri, Minister of State(I/C) for Housing & Urban Affairs, State Ministers of WCD from the states of Bihar, Chhattisgarh, Rajasthan, Tamil Nadu and Uttar Pradesh, Secretaries of Central Government and District Collectors of eight districts attended a meeting to discuss implementation of the Abhiyaan."
18454,Some of the important decisions taken in the meeting are : 
18455,235 Additional Districts have been confirmed as part of Phase II of POSHAN Abhiyaan in financial year 2018-19 
18456,The districts have been selected on the basis of:-
18457, (b) Ensuring all LWE (105) and Aspirational (117) districts are 
18458, (c) Wherever a gap of 1 district was left to achieve saturation in
18459,315 districts were already covered under phase-I of POSHAN Abhiyaan.The balance of 167 districts out of 718 districts will be covered in Phase III of the Abhiyaan
18460,Provision of Smartphones instead of Tablets to Lady Supervisors.
18461,The Anganwadi supervisors will get smartphones instead of tablets.
18462,"Direct transfer of funds to States/UTs for Cash Award to Frontline Functionaries, instead of Creation of Corpus Fund."
18463,It was decided to examine the matter in consultation with the Ministry of Finance.
18464,"Dr. Rajiv Kumar, Vice Chairman Niti Aayog, called for feedback and suggestions from members and state and district level officers in implementing the mission."
18465,The committee has endorsed his recommendation on POSHAN Abhiyaan.
18466,Package of interventions matrix for the first 1000 days of the child
18467,Social and behavioural change road map and action roll out
18468,During the meeting following decisions were also taken 
18469,The pilot will be conducted in 10 districts for conditional cash transfer(CCT) through direct benefit transfer
18470,States/UTs to continue their existing system of providing supplementary nutrition under Anganwadi services
18471,Incentive funds to encourage Anganwadi workers to use mobile phones for real time monitoring (ICT-RTM) will be provided per month.
18472,"Centralised call centre will be established for monitoring, grievance redressal and interventions."
18473,"ICDS-CAS will help in collecting real time data and creating robust monitoring, evaluation and analysis platform. Comprehensive guidelines and manuals are now available at State Level for all Abhiyaan Components. E learning module has also been created for Anganwadi workers."
18474,"Sh. Rakesh Srivastava, Secretary, WCD Ministry in his address said that there is a need to ensure convergence of various programmes spread across Ministries as under: "
18475,"Anganwadi Services, Pradhan Mantri Matru Vandana Yojana, Scheme for Adolescent Girls of Ministry of Women & Child Development; "
18476,"Janani Suraksha Yojana (JSY), National Health Mission (NHM), Home-based New born Care, Home-Based Yong Child Care, Anemia Mukt Bharat and Rashtrya Bal Swasth Krayakram of MoH&FW; "
18477,"Swachchh Bharat Mission, Construction of toilets and WASH of Ministry of Drinking Water & Sanitation (DW&S); "
18478,"Mahatma Gandhi National Rural Employment Guarantee Scheme (MGNREGS), of Ministry of Rural Development (MoRD); "
18479,Drinking Water & Toilets with Ministry of Panchayati Raj; 
18480,"He stressed the need for close coordination between the Departments of Women & Child Welfare, Health, Drinking Water & Sanitation, Rural Development, Panchayati Raj, Education and Food and other concerned Departments."
18481,The first lot of 40 Swasth Bharat Preraks is being dispatched by end of the month to assist District officials in smooth roll-out of the POSHAN Abhiyaan.
18482,The annual targets set under POSHAN Abhiyaan beginning 2017-18 are as under:
18483,Prevent and reduce stunting in children (0-6years)
18484,Prevent and reduce under-nutrition (underweight prevalence) in children (0-6 years)
18485,Reduce the prevalence of anemia among young Children(6-59 months)
18486,Reduce the prevalence of anemia among Women and Adolescent Girls in the age group of 15-49 years.
18487,Target of Mission is also to bring down stunting of the children in the age group of 0-6 years from 38.4% to 25% by the year 2022.
18488,For more details on the Poshan Abhiyaan : 
18489,http://www.pib.nic.in/PressReleseDetail.aspx?PRID=1525450
18490,http://www.pib.nic.in/PressReleseDetail.aspx?PRID=1524208
18491,POSHAN Abhiyaan Website http://icds-wcd.nic.in/nnm/home.htm
18492,Five Look-out Circulars to be issued by Ministry of Women and Child Development regarding NRI Matrimonial disputes.
18493,Standard Operating Procedures (SoPs) discussed to streamline the process of dealing with the cases of NRI matrimonial disputes
18494,The Integrated Nodal Agency will issue 5 look-out circulars (LOCs) in relation to NRI Matrimonial Dispute.
18495,The new SOP on tracing NRI husbands of Indian women has come into effect.
18496,A Look-out-Circular (LOC) will be issued by the investigating agency in cases involving NRI’s who are evading arrest or not appearing in the trial court despite non-bailable warrants.
18497,"Government of India has been receiving complaints of frauds, abandonment, domestic violence, extra-marital relationships, ex-parte divorce, being duped of money after promising marriage, forceful/illegal retention of children’s custody, non-payment of maintenance etc. from NRI Matrimonial Dispute."
18498,Childline and POCSO e-Box Information at hand for 26 crore School children
18499,Maneka Gandhi suggested it to Union HRD Minister.
18500,NCERT has published the information regarding Childline (1098) – 24x7 Helpline for children and POCSO E-box on the back side of the front cover of all the course books from class 6th to class 12th.
18501,"Smt Maneka Sanjay Gandhi, Minister of Women and Child Development, has instructed the parents to be vigilant about their children's behavior and to report suspected incidents to Childline No.1098 and POCSO e-Box."
18502,The course books aimed at children will reach 26 crores school students in 15 lakh schools.
18503,The information in the form of books will be available to 10 million children and their care givers.
18504,The total amount of Rs. 271.66 crores paid to beneficiaries under Pradhan Mantri Matru Vandana Yojana is announced.
18505,Number of beneficiaries enrolled under PMMVY crosses 22 lakhs
18506,The Ministry of Women and Child Development has made total payment of Rs. 271.66 crores to beneficiaries of the PMMVY scheme.
18507,"The number of beneficiaries enrolled under Pradhan Mantri Matru Vandana Yojana (PMMVY) has increased to 22,04,182.59 Crores out of which Rs. 2048.40 Crores have been released till date."
18508,The implementation of PMMVY in all districts of the country from 01.01.2017 will be effective.
18509,"The Scheme Implementation Guidelines and the User Manual for Pradhan Mantri Matru Vandana Yojana - Common Application Software (PMMVY- CAS) were launched on 01.09.2017 by the Hon’ble Minister of Women & Child Development, Smt Maneka Sanjay Gandhi."
18510,The maternity benefits under Pradhan Mantri Matru Vandana Yojana (PMMVY) are available to all Pregnant Women & Lactating Mothers (PW&LM).
18511,The Ministry of Women and Child Development is implementing the Swadhar Greh Scheme which targets the women victims of difficult circumstances who are in need of institutional support for rehabilitation.
18512,"As per guidelines of the Swadhar Greh Scheme, to seek financial assistance the agency should meet following requirements:"
18513,The agency should be either recognized by State/UT under existing law or should be well known with the experience or working in the field for at least 3 years and its work should be reported satisfactory by the State Govt./UT Administration concerned.
