,content
2142,"""PM GatiShakti"" - Creating Synergy for Accelerated Economic Growth is important for enhancing India's logistics efficiency."""
2143,Shri Piyush Goyal has attended the inaugural session of the Webinar on PM GatiShakti.
2144,"GatiShakti will help States and central bodies to plan utilities and infrastructure such as ports, electricity, water, etc. for industrial clusters."
2145,"The Minister of Infrastructure has said that fixing mistakes in infrastructure is difficult. Due to silos approach in decision-making, the budget is wasted and the infrastructure loses value."
2146,PM GatiShakti aims to increase synergy and coordination between Center and States to accelerate the economy and the nation.
2147,GatiShakti will help in building Next Gen infrastructure to improve Ease of Living and Doing Business.
2148,The National Master Plan portal developed by BISAG-N (Bhaskaracharya Institute for Space Applications and Geoinformatics) is a dynamic GIS platform.
2149,The Infrastructure Minister wants to prepare smarter concession agreements with less scope of litigations to encourage private sector participation in infrastructure projects.
2150,Shri Goyal called for better inter-stakeholder collaboration for data sharing and for upskilling the logistics sector.
2151,The Minister hopes the Webinar on the mythological story of Saagar Manthan will trigger new ideas which will be translated into actions soon.
2152,"Alluding to the Azadi Ka Amrit Mahotsav celebrations, Shri Piyush Goyal said that at this critical juncture in our history, we all need to collectively think of the ways we can improve further and keep asking ourselves the question- What can I do today for the nation that may benefit generations? "
2153,Shri Goyal believes that PM GatiShakti will showcase India's true potential and show the world how a confident Aatmanirbhar Bharat is engaging with technology.
2154,The Gati Shakti initiative is being implemented.
2155,Coverage on export transactions to Russia NOT withdrawn: ECGC
2156,Customers advised to contact servicing branch for cover on shipments to Russia
2157,ECGC has not withdrawn its coverage on export transactions to Russia.
2158,ECGC's country risk rating of Russia has been upgraded. Russia's restricted cover category has been changed from Open Cover to Restricted Cover Category I (RCC-I).
2159,ECGC has changed its export credit insurance policy.
2160,The customers have been suitably advised to contact their servicing branch of ECGC for cover on shipments to Russia.
2161,ECGC continues to monitor the situation and further review of the underwriting policy will be undertaken based on future developments.
2162,"The combined Index of Eight Core Industries increases by 3.7 percent in January, 2022"
2163,"The Index records 11.6% growth during April-January 21-22 compared to same period in the previous yearIndex of Eight Core Industries (Base: 2011-12=100) for January, 2022"
2164,The combined Index of Eight Core Industries increased by 3.7% in January 2022.
2165,Growth rate of Index of Eight Core Industries for October 2021 has been revised to 8.7%. The growth rate of ICI during April-January 2021-22 was 11.6%.
2166,"The Office of Economic Adviser, Department for Promotion of Industry and Internal Trade releases Index of Eight Core Industries for the Month of January, 2022."
2167,The summary of the Index of Eight Core Industries is given below:
2168,"Coal production (weight: 10.33 per cent) increased by 8.2 per cent in January, 2022 over January,2021. Coal cumulative index increased by 10.3 per cent from April to January 2021-22."
2169,"Production of Crude Oil–Crude Oil declined by 2.4 per cent in January, 2022 over January, 2021."
2170,"Production of natural gas increased by 11.7 per cent in January, 2022 over January, 2021."
2171,"Petrorefinery production (weight: 28.04 per cent) increased by 3.7 per cent in January, 2022 over January, 2021. Its cumulative index increased by 9.3 per cent from April 2021 to January 2022."
2172,"Production of fertilizers declined by 2.0 per cent in January, 2022 over January, 2021."
2173,"The production of steel increased by 2.8 per cent in January, 2022 over January, 2021."
2174,"Cement production increased by 13.6 per cent in January, 2022 over January, 2021."
2175,"The electricity generation (weight: 19.85 per cent) increased by 0.5 per cent in January, 2022 over January,2021. The cumulative index increased by 8.5 during April to January, 2021-22."
2176,The Core Industries Index numbers are revised/finalized as per updated data from source agencies.
2177,"Note 2: Since April, 2014, Electricity generation data from Renewable sources are also included."
2178,Note 3: The industry-wise weights indicated above are individual industry weight derived from IIP and blown up on pro rata basis to a combined weight of ICI equal to 100.
2179,"Note 4: Since March 2019, a new steel product called Hot Rolled Pickled and Oiled (HRPO) under the item ‘Cold Rolled (CR) coils’ within the production of finished steel has also been included."
2180,"Note 5: Release of the index for February,2022 will be on Thursday31st March, 2022."
2181,Performance of Eight Core Industries
2182,Exports of Electronic Goods sees a jump of 88% since 2013-14
2183,Government’s initiatives give a boost to domestic manufacturing of quality and globally competitive products
2184,"India's export of electronic goods is expected to rise by 88% to USD 12,400 Million in 2021-22."
2185,There was a 8.8% rise in exports of electronic goods in Apr-Jan 2021-22.
2186,The National Policy on Electronics 2019 aims to position India as a global hub for Electronics System Design and Manufacturing (ESDM). Four schemes aimed at promoting ESDM have been introduced.
2187,"India's merchandise export in January 2022 increased by 23.69% to USD 34.06 billion, and in January 2021 by 31.75%."
2188,India’s merchandise export in 2021-22 (April-January) rose by 46.53% to USD 335.44 billion over USD 228.9 billion in 2020-21 (April-January); marking an increase of 27.0% over USD 264.13 billion in 2019-20 (April-January).
2189,Anexport monitoring desk has been set up to help boost exports.
2190,The government is promoting trade and promoting exports. Various Acts under the Department of Commerce are being reviewed. Several bilateral trade agreements are being pursued. Efforts are being made to reduce compliance burden and improve the ease of doing business.
2191,The government is working on various initiatives to promote Indian exports.
2192,Export of guavas sees a surge; records growth of 260% since 2013
2193,Growth of 200% in the export of curd (yogurt) and paneer (Indian cottage cheese) since 2013
2194,Guava exports from India will grow from USD 0.58 Million in April 2013 to USD 2.09 million in April 2021-22.
2195,India exports a lot of fresh fruits.
2196,India exported a lot of fresh fruits in the last financial year.
2197,The export of curd (yogurt) and paneer (Indian cottage cheese) has also seen a tremendous growth of 200% from USD 10 Million in April – January 2013-14 to USD 30 Million in April-January 2021022
2198,India exported USD 181.75 million worth of dairy products in the first half of this financial year.
2199,"UAE, Bangladesh, Bhutan, Singapore, Saudi Arabia, Qatar, Oman, Malaysia, and Indonesia are major exporters of dairy products to India."
2200,DPIIT to hold its first Post Budget Webinar on PM GatiShakti 
2201,"The Webinar to bring together Government, Industry and AcademiaPM to address the participants on the vision of GatiShakti and its convergence with Union Budget 2022"
2202,"Carrying forward the momentum on the PM GatiShakti national master plan announced in this year’s Union Budget, the Department for Promotion of Industry and Internal Trade (DPIIT), Ministry of Commerce and Industry (MoCI) is organizing its first Post Budget Webinar titled ‘Creating Synergies for Accelerated Economic Growth’ on Monday the 28th of February 2022."
2203,"This webinar will see high ranking officials from various stakeholder Ministries, leading academics and industry representatives come together to discuss and chart out the strategy for enhancing India’s logistics efficiency."
2204,"Prime Minister Shri Narendra Modi shall address all participants on the vision of GatiShakti and its convergence with Union Budget 2022 and Minister for Commerce and Industry, Shri Piyush Goyal will chair the concluding session of the day wherein the leaders for all themes will present their outcomes and elaborate on the way forward."
2205,Following the PM’s address the participants will break out into 5 simultaneous sessions covering various aspects of the logistics sector in India.
2206,"Anurag Jain, Secretary, DPIIT, Ministry of Commerce and Industry will lead the session on ""Nation as a whole approach"". The session will focus on the GatiShakti national master plan portal."
2207,The second session on ‘Cooperative Federalism and Enhanced Capital Investment for Infrastructure’ will be led by Shri Amrit Lal Meena.
2208,"Secretary, Ministry of Road Transport & Highways (MoRTH), Shri Giridhar Aramane will lead a separate session on ‘Enablers of Logistics Efficiency’ focusing on the national expressway master plan along with Sagarmala, Parvatmala as well as the PM GatiShakti multi-modal cargo terminals."
2209,"Rajesh Aggarwal, Secretary, Ministry of Skill Development and Entrepreneurship, will lead the session on ‘Logistics workforce strategy- Enhancing skill and employment opportunities’."
2210,The final session is titled “ULIP-Revolutionizing Indian Logistics”.
2211,PM GatiShakti's national master plan aims to create Next Generation Infrastructure.
2212,Shri Piyush Goyal calls upon the Spices Industry to double the sector exports to USD 10 Billion in the next five years
2213,"“Aim to sustain the competitive edge of the Indian spice industry with added thrust on high-end value addition and new product development”: Shri Piyush Goyal’s message to the Spices Board “During Covid, along with India's medicines & vaccines, the world experienced the importance of our spices & Kadha”, said Shri Goyal, quoting Prime Minister Shri Narendra ModiNew India’s vision should be spiced with Tadka, laced with spices!...Food without spices is like life without colors!: Shri Piyush GoyalShri Goyal launches the innovative Weather-based crop insurance scheme for Cardamom farmers"
2214,The government wants the Spices Industry to double its exports to USD 10 billion in the next five years.
2215,"“…we now aspire to meet our ambitious target for spices export - USD 10 bn not by 2030, but maybe even faster; can we aspire to reach it in the next five years? I think we can! Let us aspire to double our exports to $10 Bn in the next five years, by 2027 & then further double our exports (by) USD 10bn in the next five years,” said Shri Goyal, addressing the 35th anniversary function of the Spices Board, through video conference."
2216,Spices exports from India will reach a record high of USD 4.2 bn in 2020-21.
2217,"Quoting the Prime Minister Shri Narendra Modi, Shri Goyal said, “During Covid, along with India's medicines & vaccines, the world experienced the importance of our spices & Kadha.”"
2218,"According to Shri Goyal, turmeric exports grew by 42% last year."
2219,"“In these challenging pandemic times, the world took note of the age old and time-tested practices of Ayurveda that involves the use of spices in medicinal products, - Ayush Kwath, that combines the therapeutic powers of Cinnamon, Tulsi, Dry Ginger and Black Pepper and the Golden Milk which is made using turmeric and pepper etc, have become some of the most searched recipes for immunity boosting during the Covid pandemic,” he added."
2220,India is a leader in Global Spice but the sector is facing challenges.
2221,"Shri Goyal, Minister of State for Commerce and Industry, India, wants to increase the export of value added spices."
2222,"“The aim is to sustain the competitive edge of the Indian spice industry with added thrust on high-end value addition and new product development so as to cater to the specific requirements of varied consumers around the globe, while committed to ensuring food safety, quality and sustainability,” he added."
2223,The government is keen to increase export of spices from the country.
2224,“The Board has initiated collaborative efforts with various national and international agencies on various projects and initiatives
2225,Shri Goyal launched a weather-based crop insurance scheme and released a stamp to mark the Coral Jubilee of Spices Board.
2226,The Spice Board has set up eight spices parks across India to boost production of spices.
2227,Shri Goyal urged the Board to expand the reach of the quality testing laboratory network to all regions in India and adhere to the highest standards so as to make a name for quality and efficiency of service.
2228,The Board’s Quality Evaluation Laboratory network provides analytical services to exporters and other stakeholders across the major ports of India.
2229,Shri Goyal said India is proud to have provided leadership in developing global quality standards for spices.
2230,India chaired the Codex Committee on Spices and Culinary Herbs. The CCSCH has successfully developed global quality standards for 8 spices.
2231,Shri Goyal said the Spices Board has many digital programs to its credit like the cloud-based live e-auction facility for small cardamom to ensure transparency and Ease Of Doing Business.
2232,"The Spice Board has recently launched Spice Xchange India, a new e-commerce platform for Indian spice exporters and global buyers."
2233,Shri Goyal said Spices are a part and parcel of Indian food and lifestyle.
2234,Spices play an important role in Indian culture and traditions.
2235,Shri Goyal said that India is the Spice Bowl of the World.
2236,Vasco Da Gama landed in Kerala coast in 1498. Indian spices are used in some famous food items in the world.
2237,"“India is leading the world with its unique flavours & spices, - Kochi is often touted as Spice Capital of the world! Guntur is referred to as world’s biggest chilli market, J&K is home to the world’s most expensive spice (saffron), Delhi’s Khari Baoli is Asia’s largest spice market and the Northeast’s Naga chilli is one of the world’s hottest chillies,” he added."
2238,Shri Goyal called upon the Spices industry to obtain GI tag for their distinct products.
2239,"“26 Indian spices have received GI like Coorg Green Cardamom, Mizo Ginger, Kanniyakumari Cloves etc., we should capture more such possibilities for traditional Indian produce,” he said."
2240,"Shri Goyal said, New India’s vision should be spiced with Tadka, laced with spices! “Friends, food without spices is like life without colors!” he said."
2241,"Shri Goyal has congratulated India on its continued position as a pioneer producer, consumer and exporter of spices."
2242,"“The Spice Board, under the Ministry of Commerce and Industry, has been making proactive interventions, and has worked with all sections of this industry, - different stakeholders, spice growers, exporters, trade promotion and regulatory bodies of importing countries, inter-governmental organizations etc to promote Indian spices,” he said."
2243,"Indian spices are spreading the taste, color and aroma of India in the world."
2244,Shri Goyal laid out ‘4 Masalas’ before the Spices Industry to make the sector even more spicy:
2245,Indian spices to be Brand Ambassador of Quality: “Spices Board must expand the reach of Lab network to all regions in India to ensure highest quality standards.”
2246,Packaging is important to promote Brand India.
2247,"Promote Spice Tourism: “Need to collaborate with State Governments to conduct tours, tasting festivals & exhibitions to create awareness about Indian spices in India & world.”"
2248,There are many millionaires in the spices sector. Let's create Unicorns in the Spices sector to create jobs in Tier II and III cities.
2249,"Shri Goyal said, as India moves towards Amrit Kaal with a vision of India@2047, India’s spice sector will add the much-needed tadka to this New India’s vision."
2250,"“We must collectively work to make the Spices sector the flag bearer of India’s export and the world should recognise Brand India with our delicious spices’ products,” he said."
2251,"Shri Goyal quoted Michelin Star Indian chef Vikas Khanna, - “Indian spices not only reflect our evolution but India’s beliefs & traditions also.”"
2252,"Crores of jobs can be created in labour-intensive sectors like the Textiles sector, Plastics, Footwear, Auto components, Sports Goods, Agri/Food Processing, says Shri Piyush Goyal"
2253,"“There are so many sectors where Labour is an important element of cost, that’s our competitive or comparative advantage that we should leverage”: Shri GoyalManufacturing sector has the power to take the country to prosperity and lift the millions out of poverty, says Shri GoyalIndia will play an increasingly important role in the revival and restoration of international economies in the years ahead - Shri Piyush GoyalIndia should aspire for a Trillion dollars each of Merchandise & Services exports, says Shri GoyalShri Goyal urges industry to use Gati Shakti for reducing logistics costShri Piyush Goyal delivers Inaugural Address to the CII Manufacturing Conclave"
2254,India will play an increasing role in the revival and restoration of international economies in the post-Covid world.
2255,"Shri Goyal believes India will play an important role in the revival and restoration of international economies in the years ahead. India may be a $3 trillion economy today, but it can grow to a $5 trillion economy by 2026."
2256,Shri Goyal called upon the Industry champions to invest heavily in Labour-intensive sectors.
2257,The prime minister wants to create millions of jobs and lift millions out of poverty.
2258,Shri Goyal exuded confidence India’s exports will cross $650 Billion this current Financial Year.
2259,"Every month this year, from April till now till January, India has recorded record exports. In the next two months, they want to create a record as well. It will be a historical achievement for India to cross $400 billion in Merchandise exports. The growth of Services exports has"
2260,"Shri Goyal said, “Looking at the growth on both sides, Services will catch up faster and by 2030 India should aspire for a Trillion dollars of Merchandise exports and a $1 Tn of Services exports.” He further added, “Services rests on the Manufacturing sector and therefore you have the power to take the country to prosperity.”"
2261,"COVID-19 has exposed the fragility of Global Supply Chains and put “Aatmanirbharta” at the centerstage, Shri Goyal said."
2262,Shri Goyal says India needs to replicate its successes in manufacturing and newer areas to become global champions.
2263,"Shri Goyal said India needs to focus on its EDGE in Global Competition, Economies of Scale, Demographic Dividend, Government and Industry focus on Quality & Efficiency. "
2264,"“However, in the post COVID-19 world, we acknowledge that we cannot be Masters of Everything! We need to identify focus areas following Michael Porter’s Theory of Competitive advantage & David Ricardo’s Theory of Comparative advantage,” said Shri Goyal."
2265,"The Minister encouraged the private sector to make use of the PM Gati Shakti NMP for multi-modal connectivity, with the aim of coordinated planning and execution of infrastructure projects to bring down logistics costs."
2266,"“Today we have a vibrant PM Gati Shakti with over 360 layers of data which speak to each other through APIs and, to my mind, it’s a revolutionary concept never attempted anywhere in the world todate,” he said."
2267,Shri Goyal gave a 3-point Action Plan for all the Industry Associations:
2268,Encourage big companies to integrate MSMEs & ensure timely payments
2269,Support each other in domestic manufacturing
2270,Train young minds to get into manufacturing
2271,"Quoting former Prime Minister Atal Bihari Vajpayee, - “India has the sanction of her own past glory and future vision to become strong in every sense of the term”, Shri Goyal said let us all come together to make India stronger in every sense, by taking bigger & bolder steps in this direction."
2272,"Multiple interventions by the Government to enhance Local Value Addition have benefitted not only the large Industries but also the MSMEs, says Shri Piyush Goyal"
2273,Government efforts leading to greater employment generation in the country: Shri GoyalShri Piyush Goyal chairs SCALE Committee meeting
2274,The Industry has responded well to the multiple interventions by the Government to enhance Local Value Addition and Exports.
2275,Shri Goyal held a meeting to discuss ways to increase local value add in critical sectors of Manufacturing.
2276,Representatives from various industry sectors attended the deliberations.
2277,"The SCALE Committee members who attended the meeting included Dr. Pawan Goenka, the chairman, SCALE committee."
2278,"India is showing the world how to bring mass transformation using digital platforms, says Shri Piyush Goyal"
2279,"Government working relentlessly towards Ease of Doing Business, Ease of Living as well as Maximum Governance, Minimum Government – Shri GoyalIndia’s Technology, Talent & Temperament is bringing hope to the world, as PM Modi has said ‘India is a Bouquet of Hope for the World’ – Shri GoyalShri Goyal addresses the 19th Annual Harvard India Conference"
2280,India is showing the world how to bring about mass transformation using digital platforms.
2281,The Indian government launched a national infrastructure master plan.
2282,Shri Goyal said the Prime Minister Narendra Modi has said that India is a Bouquet of Hope for the World.
2283,"“Powered by the triple engine of Exports, Investment & Startups, the foundation has been set (for India) to become a Global Powerhouse… Even during COVID, India met all its international commitments, particularly in the Services sector, making it a trusted partner for the world,” he said."
2284,"Shri Goyal praised India’s technology, talent and temperament programme."
2285,"India's exports both in Goods and Services have been the highest ever in the history of the country. Startups made 2021 the Year of Unicorns with over 80 unicorns currently and over 60,000 Startups registered."
2286,"Just two days ago, India signed the Comprehensive Economic Partnership Agreement (CEPA) with the UAE."
2287,"Urging the Harvard India Diaspora to become part of India’s growth story, Shri Goyal gave the students a three point Call for Action:"
2288,"""Seva"" is the guiding philosophy of India."
2289,Mentor young aspiring minds of India in Tier II & Tier III cities & students of municipal schools & inspire them
2290,"Provide innovative solutions for farmers, artisans & weavers, small retailers, etc & help realize the goals of Aatmanirbhar Bharat & Make in India for the World"
2291,"Quoting Mark Zuckerberg, Shri Goyal said, “I am here to make something long term, anything else is temporary.” He said India is ready to take giant leaps towards transforming the nation & changing lives of 135 crore people."
2292,"According to PM Modi, India is 1/6th of the world, therefore when India grows, the world grows."
2293,Shri Piyush Goyal reviews revamping of the Department of Commerce to make it future ready
2294,Strengthening the Department expected to enable the creation of the ecosystem to achieve robust and sustained high export growth Calls for consistent strengthening of trade and investment promotion bodies The Department to be scaled up and infused with ‘new age’ capabilities
2295,The government is revamping and fortifying the Department of Commerce to make it future ready.
2296,Shri Piyush Goyal attended a meeting on strengthening of the Directorate General of Foreign Trade.
2297,There is an urgent need to develop exports and build India’s brand in global trade.
2298,The revamping of the Commerce Department is aimed at further building on its strategic direction and aspirations for the next decade.
2299,The Department of International Trade Promotion is being revamped.
2300,"A dedicated Trade Promotion Body to drive overall promotion strategy, export targets and execution is proposed to be set up. Strengthening Negotiations via multi-skilled negotiation teams and separation between bilateral and WTO negotiations has been envisioned."
2301,Centralization and digitization of trade facilitation processes has been recommended. Rehauling data management and embedded analytics capabilities in Department of Commerce have been proposed.
2302,"The meeting was attended by Shri BVR Subrahmanyam, Secretary, Department of Commerce, Shri Amitabh Kant, CEO, NITI Aayog, Ms. Rachna Shah, Additional Secretary, Santosh Kumar Sarangi, Director General, DGFT,"
2303,India – UAE Economic Partnership Agreement to open up new markets for Indian goods and services.
2304,"Similar agreement with Gulf Cooperation Council being worked out, says Union Minister Piyush GoyalLabour intensive industries, MSMEs and Start-ups to benefit the most, creating 1 million more jobs in India"
2305,"Union Commerce and Industry Minister Shri Piyush Goyal has termed the India-UAE Comprehensive Economic Partnership Agreement, signed Friday as a landmark pact, that will open up new markets for Indian goods and services."
2306,"Addressing a press conference in Mumbai, the day after the signing of the agreement, Shri Piyush Goyal said “India -UAE Comprehensive Economic Partnership Agreement (CEPA) will be extremely beneficial for MSMEs, Start-ups, farmers, traders and all sections of businesses.”"
2307,"Speaking about the sectoral gains, he said the labour intensive industries like Textiles, Gems and Jewellery, Leather goods and footwear and food processing industry would be prominent among those to benefit the most."
2308,The CEPA is a comprehensive and fair partnership agreement aimed at enhancing market access for India in both goods and services.
2309,The Minister informed that sector-wise consultations have shown that the pact will create a minimum of 10 lakh jobs for Indian citizens.
2310,The CEPA will come into force in less than 90 days. Around 90% of products exported from India to UAE will attract zero duty with implementation of the Agreement.
2311,The CEPA provides for automatic registration and marketing authorisation of Indian generic medicines in 90 days once they are approved in any of the developed countries.
2312,Indian jewellery exporters will get duty-free access to the UAE.
2313,"The CEPA will help India gain market entry points to Africa, Middle East and Europe, the Minister said."
2314,India and UAE aim to increase bilateral goods trade over the next five years to $100 billion. UAE is India's third largest trading partner.
2315,Shri Piyush Goyal also informed that the Government looks forward to conclude a similar economic partnership agreement with the Gulf Cooperation Council countries during this year itself.
2316,"He said the Secretary-General of the GCC has expressed the desire to fast track the negotiations and added ""we are also confident in our negotiating ability, we have conducted negotiations in a rapid manner with UAE, and we are believe that a similar agreement on trade would be concluded with the GCC in this year itself,"""
2317,"GCC is a union of six countries in the Gulf region, namely, Saudi Arabia, UAE, Qatar, Kuwait, Oman, and Bahrain with a combined nominal GDP of US$ 1.6 trillion."
2318,"India UAE CEPA ushers in a new dawn, will create a minimum of 10 lakh jobs for Indian citizens: Union Commerce Minister Piyush Goyal"
2319,"With the CEPA, around 90% of products exported from India to UAE will attract zero duty: Commerce Minister“We will surpass the $ 100 billion bilateral goods trade target we have set for 5 years”"
2320,"The India UAE Comprehensive Economic Partnership Agreement (CEPA) is beneficial for MSMEs, startups, farmers, traders and all sections of businesses."
2321,"The CEPA will create jobs for Indian youth, open new markets for Indian startups and boost the economy."
2322,Shri Goyal informed that sector-wise consultations have shown that the pact will create a minimum of 10 lakh jobs for Indian citizens.
2323,The finalization of the CEPA in a record time of 88 days is a big achievement for India and UAE.
2324,The UAE and India have signed a partnership agreement.
2325,"UAE offers immediate market access at zero duty to products accounting for 90% of India's exports to UAE in value terms. 80% of lines of trade will attract zero duty, while the remaining 20% is not affected."
2326,"The CEPA will help India gain market entry points to Africa, Middle East and Europe."
2327,India and UAE aim to increase bilateral goods trade over the next five years to $100 billion.
2328,The CEPA between India and the UAE will open many new opportunities for Indians to work there.
2329,The CEPA provides for automatic registration and marketing authorisation of Indian generic medicines in 90 days.
2330,"The CEPA provides fora permanent safeguard mechanism to deal with sudden surge in imports of any product. It also has stringent 'rules of origin' reflecting requirements for substantial processing of up to 40% value addition. An MoU among APEDA, DP World and Al Dahra on the UAE"
2331,The India-UAE Comprehensive Partnership Agreement was signed during the virtual summit meeting between Prime Minister of India and Crown Prince of Abu Dhabi.
2332,India and UAE sign the historic CEPA aimed at boosting goods trade to US$ 100 billion over next five years
2333,India-UAE Comprehensive Economic Partnership Agreement (CEPA) aims to create 10 million jobs.
2334,India and UAE signed a comprehensive economic partnership agreement aimed at boosting the merchandise trade between the two countries to US$ 100 billion over next five years.
2335,"Shri Piyush Goyal, Minister of State for Foreign Trade, said that India and the UAE are natural partners with several complementarities and hardly any elements of competitions."
2336,Shri Goyal congratulated the teams on both sides for successfully concluding a comprehensive economic partnership agreement in 88 days.
2337,"The CEPA will create 10 million jobs across multiple labour-intensive sectors, the Minister said."
2338,"UAE has agreed to automatic registration and market authorization for Indian medicines in case of their regulatory approval in developed countries such as USA, EU, UK and Japan."
2339,The India-UAE CEPA has been signed.
2340,"H.E Thani Al Zeyoudi, Minister of State for Foreign Trade, congratulated India and UAE on the conclusion of the CEPA."
2341,"Several other agreements were also signed today between the two nations, including an MoU between APEDA and DP World & Al Dahra on the UAE side regarding “Food Security Corridor Initiative” and an MoU between GIFT city (IFSCA) and Abu Dhabi Global Market (ADGM)."
2342,"UAE and India Sign Historic Trade Pact, Marking a New Era of Economic Cooperation"
2343,"Prime Minister Modi: The Agreement reflects the deep friendship, shared vision and the trust between the two countries, and it will usher in a new era in our bilateral economic relations.Signing of the historic Agreement witnessed virtually by His Highness Sheikh Mohamed bin Zayed Al Nahyan, Crown Prince of Abu Dhabi and Deputy Supreme Commander of UAE Armed Forces, and His Excellency Shri Narendra Modi, Hon’ble Prime Minister of India.Mohamed bin Zayed: The UAE, under the leadership of President Khalifa, continues to consolidate its global position as a gateway for trade and investmentCEPA is expected to boost bilateral trade to $100bn over five years and create enormous employment opportunities in bothcountries.CEPA is a key milestone in pursuit of the shared vision of the leaders of the two countries finding clear expressions in the respective long-term economic development plans of the two countries under the UAE’s Projects of the 50."
2344,"Mohamed bin Zayed Al Nahyan, Crown Prince of Abu Dhabi and Deputy Supreme Commander of the UAE Armed Forces, and His Excellency Narendra Modi, Prime Minister of India held a Virtual Summit."
2345,The leaders of India and the United Arab Emirates signed the first ever comprehensive economic partnership agreement.
2346,The United Arab Emirates and India have signed a trade and investment agreement.
2347,The economic agreement signed between the United Arab Emirates and India is part of the Projects of the 50 initiative aimed at stimulating growth and doubling trade with the world.
2348,The Comprehensive Economic Partnership Agreement between India and Pakistan was signed in less than 3 months. Prime Minister Narendra Modi is confident that the bilateral trade volume will increase from USD 60 billion to USD 100 billion in the coming 5 years.
2349,The Comprehensive Strategic Partnership Agreement (CEPA) has been signed between India and the UAE.
2350,India and the United Arab Emirates signed a landmark Comprehensive Economic Partnership Agreement (CEPA).
2351,Gems & Jewellery sector is expected to achieve export target of $40 Billion this year: Shri Piyush Goyal
2352,"“The sector is expected to register growth of 6.5% over the pre-Covid levels”: Shri GoyalUnder leadership of the Prime Minister Shri Narendra Modi, India wants to make its G&J sector Aatmanirbhar, says Shri Piyush GoyalGovernment has declared the G&J sector as a focus area for export promotion: Shri GoyalShri Goyal addresses the Inaugural Ceremony of India International Jewellery Show (IIJS) Signature 2022"
2353,Gems & Jewellery sector is expected to achieve export target of $40 billion this year.
2354,Shri Goyal said that the G&J sector is a strong pillar of the Indian economy.
2355,The Gold and Diamond exports are expected to reach $32 billion this year.
2356,The government has declared the G&J sector as a focus area for export promotion.
2357,Shri Goyal said the Budget 2022 has paved the road for the sector to grow & expand India’s footprint in Global G&J trade:
2358,Reduction in import duty on cut & polished diamonds from 7% to 5%
2359,G&J sector gets extension of emergency credit line guarantee scheme for MSMEs up to March 2023.
2360,Acceptance of personal surety bonds in place of bank guarantee for import of gold
2361,Replacement of SEZ Act with a new SEZ regime 
2362,"Simplified regulatory framework for e-commerce in the next few months will facilitate G&J exports through e-commerce, ensuring that small retailers are able to ship their products overseas"
2363,Shri Goyal said the G&J sector is a prime example of the potential of Make In India and Brand India.
2364,"GJEPC has been setting up Common Facility Centres to improve Productivity & Quality of G&J products. CFCs are operational at Amreli, Palanpur, Junagadh, Visnagar, Coimbatore, Kolkata, Hyderabad and Rajk"
2365,"Shri Goyal encouraged the G&J Industry to aim to be a Global Champion by taking up bigger & bolder targets, – in domestic production as well as overseas sales."
2366,The India-UAE Comprehensive Economic Partnership Agreement will be signed today evening.
2367,Shri Goyal said the IIJS Signature has become the Signature event of Indian Jewellery sector and showcases India’s prowess to the entire world.
2368,"The IIJS Signature 2022 exhibition has attracted more than 14,000 pre-registered visitors."
2369,"Shri Goyal said the IIJS Signature is an important jewellery show of the calendar, which caters to the sourcing needs of Gem & Jewellery retailers and wholesalers from across the world."
2370,GJEPC organises virtual trade events despite disruptions due to COVID-19.
2371,Shri Goyal said these initiatives have helped the industry to bounce back quickly and gave a push both to domestic sales & exports.
2372,"India’s exports increase by 36.76% y-o-y in January, 2022 "
2373,India’s overall exports (Merchandise and Services combined) in January 2022
2374,The exports of Shallots reach an all-time high with a growth of 487% since 2013
2375,Pineapple exports see a boom with a growth of 100 % since 2013 India’s merchandise exports touch USD 336 Billion approximately in January 2022 Government takes several innovative steps to fast-track the growth of exports 
2376,India's export of Shallots has grown by more than 500% since 2013.
2377,"Major export destinations during April-December 2021 were Sri Lanka (35.9%), Malaysia (29.4%), Thailand (12%), U Arab E (7.5%) & Singapore (5.8%)."
2378,India’s export of Pineapple also rose by almost 100% to USD 3.26 Million during April-December 2021 compared to USD 1.63 Million during April-December 2013.
2379,"Major export destinations for Pineapple during April-December 2021 were U A E (32.2%), Nepal (22.7%), Qatar (16.6%), Maldives (13.2%) & U S A (7.1%)."
2380,"India's merchandise export in January 2022 increased by 23.69% to USD 34.06 billion, and in January 2021 by 31.75%."
2381,India’s merchandise export in 2021-22 (April-January) rose by 46.53% to USD 335.44 billion over USD 228.9 billion in 2020-21 (April-January); marking an increase of 27.0% over USD 264.13 billion in 2019-20 (April-January).
2382,The government has set up an export monitoring desk to boost exports.
2383,Various Acts under the Department of Commerce are being reviewed to remove redundancies and outdated provisions.
2384,The government is promoting trade and development among other things.
2385,Efforts are being made for reducing compliance burden through rationalization and decriminalization and several initiatives are being undertaken to improve the ease of doing business.
2386,Support is also being extended to exporters through various exporters-oriented schemes.
2387,The Government is also working on enhancing value of branding of Indian exports to improve India’s global standing as a reliable supplier and proactive steps are being undertaken to align the nation with the global value chain.
2388,An IT based platform for providing exporters licensing and addressing their grievances is also in the works.
2389,Wholesale Price Index based Inflation maintains declining trend
2390,"Index Numbers of Wholesale Price in India for the month of January, 2022 (Base Year: 2011-12) released"
2391,"Annual rate of inflation is 12.96% (Provisional) for the month of January, 2022."
2392,The provisional and final numbers of Wholesale Price Index in India were released today.
